,router_skew,scheduling_policy,iteration,layer_idx,0,1,2,3,4,5,6,7
3829,0.9,deepspeed,51,2,134024,2040,2008,2032,1824,1912,1736,1880
3830,0.9,deepspeed,52,2,134424,1968,2096,1832,1696,1944,1832,1664
3831,0.9,deepspeed,53,2,134544,1984,2064,1736,1648,1696,1872,1912
3832,0.9,deepspeed,54,2,134720,1784,1824,1792,1904,1792,1808,1832
3833,0.9,deepspeed,55,2,134720,1648,1968,1744,1704,1832,2032,1808
3834,0.9,deepspeed,56,2,134792,1856,1728,1784,1656,1840,1880,1920
3835,0.9,deepspeed,57,2,135352,1768,1728,1792,1720,1808,1728,1560
3836,0.9,deepspeed,58,2,134496,1640,1736,1920,1752,1776,1976,2160
3837,0.9,deepspeed,59,2,134272,1848,1912,1968,1848,1880,1936,1792
3838,0.9,deepspeed,60,2,133960,2088,2008,1728,1784,1896,1936,2056
3839,0.9,deepspeed,61,2,134128,1928,1768,2144,1840,1872,1888,1888
3840,0.9,deepspeed,62,2,134272,1832,1856,1920,2000,1736,1920,1920
3841,0.9,deepspeed,63,2,133928,1880,1952,1912,1808,2056,1840,2080
3842,0.9,deepspeed,64,2,134096,2000,1864,1808,1912,1864,2032,1880
3843,0.9,deepspeed,65,2,134752,1816,1864,1808,1696,1848,1824,1848
3844,0.9,deepspeed,66,2,134472,1856,1824,1840,1960,1920,1904,1680
3845,0.9,deepspeed,67,2,134216,2168,1960,1752,1864,1784,1824,1888
3846,0.9,deepspeed,68,2,135112,1936,1680,1704,1520,1888,1800,1816
3847,0.9,deepspeed,69,2,134248,1960,1880,1800,1760,2080,1872,1856
3848,0.9,deepspeed,70,2,134112,2104,1760,1960,1552,1976,2168,1824
3849,0.9,deepspeed,71,2,134392,1808,1840,1936,1864,1864,1912,1840
3850,0.9,deepspeed,72,2,134664,2056,1760,1992,1680,1792,1720,1792
3851,0.9,deepspeed,73,2,134680,1704,1968,1992,1736,1864,1880,1632
3852,0.9,deepspeed,74,2,134016,1880,1832,2120,1888,1928,2008,1784
3853,0.9,deepspeed,75,2,134168,1856,2000,1816,1768,2024,1848,1976
3854,0.9,deepspeed,76,2,133896,1928,2048,2048,1904,1864,1896,1872
3855,0.9,deepspeed,77,2,134040,1928,1936,1904,1904,1960,1928,1856
3856,0.9,deepspeed,78,2,134080,1968,1848,1952,1888,2064,1864,1792
3857,0.9,deepspeed,79,2,134664,2016,1752,1888,1784,1792,1704,1856
3858,0.9,deepspeed,80,2,134544,1760,2040,1896,1712,1832,1696,1976
3859,0.9,deepspeed,81,2,134216,1976,1888,1824,1928,1824,1920,1880
3860,0.9,deepspeed,82,2,134008,1832,2016,1976,1952,1992,1784,1896
3861,0.9,deepspeed,83,2,134448,1904,1928,1864,1704,1824,1952,1832
3862,0.9,deepspeed,84,2,134056,2072,1944,1920,1824,1920,1992,1728
3863,0.9,deepspeed,85,2,134000,1864,1968,1944,2000,1888,1944,1848
3864,0.9,deepspeed,86,2,134736,1680,2048,1712,1808,1976,1808,1688
3865,0.9,deepspeed,87,2,134544,1800,1952,1728,1840,1832,1984,1776
3866,0.9,deepspeed,88,2,119704,1464,1592,1728,1712,1792,1512,1568
3867,0.9,deepspeed,0,3,134296,1960,1912,1720,1872,1808,2016,1872
3868,0.9,deepspeed,1,3,134776,1712,1816,1952,1744,1960,1616,1880
3869,0.9,deepspeed,2,3,134104,1944,2016,1904,1816,1976,1896,1800
3870,0.9,deepspeed,3,3,134472,1816,1728,1848,1880,1760,1920,2032
3871,0.9,deepspeed,4,3,134720,2000,1648,1872,1832,1912,1688,1784
3872,0.9,deepspeed,5,3,134032,2160,2056,1720,1736,1832,2136,1784
3873,0.9,deepspeed,6,3,134328,1968,1800,1904,1936,1976,1768,1776
3874,0.9,deepspeed,7,3,134192,1760,1960,2072,1696,1904,1776,2096
3875,0.9,deepspeed,8,3,134624,1768,1832,1880,1856,1840,1904,1752
3876,0.9,deepspeed,9,3,134592,1824,2008,1648,1928,1824,1888,1744
3877,0.9,deepspeed,10,3,134264,2064,2112,2000,1728,1832,1568,1888
3878,0.9,deepspeed,11,3,134256,1776,1792,2016,1792,1976,2080,1768
3879,0.9,deepspeed,12,3,134488,1704,1984,1800,1944,1776,1904,1856
3880,0.9,deepspeed,13,3,134288,1944,2000,1928,1944,1888,1672,1792
3881,0.9,deepspeed,14,3,133872,1824,1960,2040,2040,1880,1840,2000
3882,0.9,deepspeed,15,3,134032,1928,2064,1808,1936,1800,1984,1904
3883,0.9,deepspeed,16,3,134008,1960,1968,1824,2024,1888,1976,1808
3884,0.9,deepspeed,17,3,134368,1888,2032,1840,2008,1856,1816,1648
3885,0.9,deepspeed,18,3,133464,2008,1912,1880,2208,1928,2096,1960
3886,0.9,deepspeed,19,3,134560,1736,1712,1816,1936,1808,1848,2040
3887,0.9,deepspeed,20,3,134376,2032,1920,1920,1888,1776,1800,1744
3888,0.9,deepspeed,21,3,134944,1664,1864,1696,1704,1984,1888,1712
3889,0.9,deepspeed,22,3,134840,1624,2024,2016,1816,1936,1560,1640
3890,0.9,deepspeed,23,3,133736,1880,1856,1912,1968,1904,2112,2088
3891,0.9,deepspeed,24,3,134344,1960,1952,1744,1848,1936,1872,1800
3892,0.9,deepspeed,25,3,134304,1976,1976,1912,2032,1784,1584,1888
3893,0.9,deepspeed,26,3,134128,1968,1744,1824,1760,1944,1992,2096
3894,0.9,deepspeed,27,3,134120,2016,1848,1688,1792,2048,2072,1872
3895,0.9,deepspeed,28,3,134464,1824,1904,1872,1928,1760,1888,1816
3896,0.9,deepspeed,29,3,134552,1896,1936,1768,1848,1928,1864,1664
3897,0.9,deepspeed,30,3,134808,1936,1840,1808,1744,1800,1600,1920
3898,0.9,deepspeed,31,3,134392,1856,1832,1976,1760,1984,1744,1912
3899,0.9,deepspeed,32,3,134376,1968,1696,1864,1944,1880,1904,1824
3900,0.9,deepspeed,33,3,134592,1952,1840,1976,1640,1768,1696,1992
3901,0.9,deepspeed,34,3,134320,1928,1944,1864,1744,1880,1920,1856
3902,0.9,deepspeed,35,3,134640,2088,1928,1736,1728,1856,1872,1608
3903,0.9,deepspeed,36,3,134656,2040,1768,1800,1944,1896,1568,1784
3904,0.9,deepspeed,37,3,134424,1776,1768,1792,2072,1824,1952,1848
3905,0.9,deepspeed,38,3,134632,1880,1944,1736,1920,1872,1648,1824
3906,0.9,deepspeed,39,3,134320,1888,1848,1664,1896,2152,1824,1864
3907,0.9,deepspeed,40,3,134928,1968,1640,1864,1864,1616,1808,1768
3908,0.9,deepspeed,41,3,134464,1872,1632,1688,2096,2072,1768,1864
3909,0.9,deepspeed,42,3,134376,1856,1992,1568,2016,1888,2040,1720
3910,0.9,deepspeed,43,3,134208,1840,1928,1768,2008,1752,1880,2072
3911,0.9,deepspeed,44,3,134040,1800,2080,1968,1976,1896,1840,1856
3912,0.9,deepspeed,45,3,134560,1848,2000,1768,1656,1856,1736,2032
3913,0.9,deepspeed,46,3,134376,1952,1912,1896,1912,1800,1752,1856
3914,0.9,deepspeed,47,3,134344,2008,1904,1880,1864,1864,1872,1720
3915,0.9,deepspeed,48,3,134552,2048,1856,1832,1648,1920,1824,1776
3916,0.9,deepspeed,49,3,134824,1584,1880,1792,1904,1784,1800,1888
3917,0.9,deepspeed,50,3,134104,1896,1912,2072,1808,1768,1832,2064
3918,0.9,deepspeed,51,3,134328,1680,2016,2144,1840,1704,1856,1888
3919,0.9,deepspeed,52,3,134712,1912,1864,1920,1928,1656,1728,1736
3920,0.9,deepspeed,53,3,134496,1840,1920,1992,1752,1720,1856,1880
3921,0.9,deepspeed,54,3,134256,1936,1888,1864,1856,1920,1784,1952
3922,0.9,deepspeed,55,3,134200,1856,2088,2024,1792,1640,1736,2120
3923,0.9,deepspeed,56,3,134880,1856,1800,1632,1864,2008,1688,1728
3924,0.9,deepspeed,57,3,134488,1768,1888,1864,1992,1808,1856,1792
3925,0.9,deepspeed,58,3,134536,1848,1904,1688,2032,1688,2000,1760
3926,0.9,deepspeed,59,3,134840,1816,1768,1760,1672,1904,1952,1744
3927,0.9,deepspeed,60,3,133736,1920,2064,2144,1744,1960,1968,1920
3928,0.9,deepspeed,61,3,134096,2056,1904,1872,1864,1912,2008,1744
3929,0.9,deepspeed,62,3,134592,1776,1744,1768,1800,1808,1920,2048
3930,0.9,deepspeed,63,3,134376,1656,1856,1968,1928,1912,1912,1848
3931,0.9,deepspeed,64,3,134080,1928,1736,1848,1744,2128,1984,2008
3932,0.9,deepspeed,65,3,135224,2008,1744,1720,1688,1664,1696,1712
3933,0.9,deepspeed,66,3,134264,2008,1896,1808,1696,1872,1936,1976
3934,0.9,deepspeed,67,3,133960,1992,1952,1904,1784,2144,1976,1744
3935,0.9,deepspeed,68,3,134240,1832,2008,1824,2048,1848,1832,1824
3936,0.9,deepspeed,69,3,134624,1840,1952,1872,1848,1864,1824,1632
3937,0.9,deepspeed,70,3,135064,1640,1784,1600,1928,1744,1832,1864
3938,0.9,deepspeed,71,3,134304,1888,1840,1848,1960,1848,1848,1920
3939,0.9,deepspeed,72,3,134104,1776,1944,1888,1976,1952,1808,2008
3940,0.9,deepspeed,73,3,134064,2160,1856,1960,1840,1864,1936,1776
3941,0.9,deepspeed,74,3,134552,1816,1920,1912,1856,1768,1928,1704
3942,0.9,deepspeed,75,3,133776,2056,1976,1840,1736,1984,2104,1984
3943,0.9,deepspeed,76,3,133784,1824,1832,2080,1976,1904,2000,2056
3944,0.9,deepspeed,77,3,134384,1888,1992,1752,1864,1832,1872,1872
3945,0.9,deepspeed,78,3,134096,1920,1816,1760,2016,2056,2032,1760
3946,0.9,deepspeed,79,3,135120,1688,1648,1760,1744,1864,1776,1856
3947,0.9,deepspeed,80,3,134552,1752,1808,1720,1696,1968,1992,1968
3948,0.9,deepspeed,81,3,134240,1856,1896,1976,1736,1896,1856,2000
3949,0.9,deepspeed,82,3,135304,1816,1392,1544,1928,1640,1912,1920
3950,0.9,deepspeed,83,3,134576,1816,1744,1832,1856,1960,1840,1832
3951,0.9,deepspeed,84,3,134904,1848,1944,1600,1632,1752,1856,1920
3952,0.9,deepspeed,85,3,134640,1784,2000,1792,1928,1600,1776,1936
3953,0.9,deepspeed,86,3,134928,1872,1792,1680,1768,1824,1904,1688
3954,0.9,deepspeed,87,3,134248,1952,1680,2008,1872,1784,1880,2032
3955,0.9,deepspeed,88,3,119560,1520,1720,1720,1544,1576,1760,1672
3956,0.9,deepspeed,0,4,134040,1968,1968,1936,1816,1984,1672,2072
3957,0.9,deepspeed,1,4,134048,1824,1920,1872,1784,1888,2176,1944
3958,0.9,deepspeed,2,4,134312,1888,1880,1752,1960,1840,1904,1920
3959,0.9,deepspeed,3,4,135008,1848,1680,1800,1704,1808,1928,1680
3960,0.9,deepspeed,4,4,134488,1968,1896,1952,1464,1872,1848,1968
3961,0.9,deepspeed,5,4,134392,1912,1720,2128,1792,1632,2000,1880
3962,0.9,deepspeed,6,4,134680,1768,1792,1864,1896,1864,1632,1960
3963,0.9,deepspeed,7,4,135072,1800,1712,1776,1824,1672,1816,1784
3964,0.9,deepspeed,8,4,134400,1856,1968,1800,1800,1736,1896,2000
3965,0.9,deepspeed,9,4,134200,2024,1872,2144,1928,1880,1728,1680
3966,0.9,deepspeed,10,4,134424,1944,1808,1872,1864,2016,1800,1728
3967,0.9,deepspeed,11,4,134376,2056,1784,1952,1872,1976,1736,1704
3968,0.9,deepspeed,12,4,133992,1832,1896,1752,1976,2112,1960,1936
3969,0.9,deepspeed,13,4,134528,1784,1656,1656,1984,2152,1864,1832
3970,0.9,deepspeed,14,4,134688,1920,1920,1896,1776,1808,1616,1832
3971,0.9,deepspeed,15,4,134688,1968,1656,1672,1712,1816,1936,2008
3972,0.9,deepspeed,16,4,134208,1856,1864,1840,1904,1816,1920,2048
3973,0.9,deepspeed,17,4,134432,1720,1968,1648,1936,1824,1912,2016
3974,0.9,deepspeed,18,4,134048,1848,1856,1776,2240,1880,1840,1968
3975,0.9,deepspeed,19,4,134104,1936,1936,1976,2016,1728,1808,1952
3976,0.9,deepspeed,20,4,134648,1760,1792,1776,2192,1864,1768,1656
3977,0.9,deepspeed,21,4,134688,1824,1808,1968,1816,1904,1848,1600
3978,0.9,deepspeed,22,4,135136,1760,1600,1672,1752,1800,1952,1784
3979,0.9,deepspeed,23,4,134576,1832,1656,2088,1792,1784,1952,1776
3980,0.9,deepspeed,24,4,135032,2112,1680,1640,1664,1752,1880,1696
3981,0.9,deepspeed,25,4,134344,1816,1896,2184,1816,1928,1648,1824
3982,0.9,deepspeed,26,4,134296,1912,1736,1936,1960,1992,1952,1672
3983,0.9,deepspeed,27,4,134488,1856,1784,1888,1632,1792,2056,1960
3984,0.9,deepspeed,28,4,134488,1672,1976,1984,1736,1856,1984,1760
3985,0.9,deepspeed,29,4,134784,1888,1880,1696,1776,1872,1696,1864
3986,0.9,deepspeed,30,4,134024,1832,1896,1840,1936,1904,2016,2008
3987,0.9,deepspeed,31,4,134896,1752,1840,1760,1888,1744,1672,1904
3988,0.9,deepspeed,32,4,134456,2064,1648,1976,1640,2136,1800,1736
3989,0.9,deepspeed,33,4,134208,1880,2016,1704,1872,1776,2072,1928
3990,0.9,deepspeed,34,4,134512,1928,1816,1976,1744,1704,1912,1864
3991,0.9,deepspeed,35,4,134576,1840,1712,1920,1856,1904,1752,1896
3992,0.9,deepspeed,36,4,133832,1824,1872,1968,2064,2120,1872,1904
3993,0.9,deepspeed,37,4,135160,1872,1712,1672,1928,1632,1744,1736
3994,0.9,deepspeed,38,4,134552,1744,1904,1752,1792,1888,2016,1808
3995,0.9,deepspeed,39,4,135272,1592,1640,1712,1712,1752,1976,1800
3996,0.9,deepspeed,40,4,135208,1744,1800,1784,1768,1736,1760,1656
3997,0.9,deepspeed,41,4,134552,1632,2032,2088,1744,1880,1696,1832
3998,0.9,deepspeed,42,4,133904,1592,2080,1736,2024,2176,2008,1936
3999,0.9,deepspeed,43,4,134128,1856,1888,1872,1960,1776,1920,2056
4000,0.9,deepspeed,44,4,135016,1840,1696,1696,1864,1760,1992,1592
4001,0.9,deepspeed,45,4,134080,1928,1992,1960,1760,1960,2104,1672
4002,0.9,deepspeed,46,4,134272,2024,1736,1880,1888,1824,1776,2056
4003,0.9,deepspeed,47,4,134712,1784,1944,1672,1840,1816,1872,1816
4004,0.9,deepspeed,48,4,134832,1712,1784,1696,1840,1848,1888,1856
4005,0.9,deepspeed,49,4,134160,1824,1824,1776,1832,1856,1960,2224
4006,0.9,deepspeed,50,4,134504,1824,1888,1872,1944,1936,1616,1872
4007,0.9,deepspeed,51,4,134448,1752,1952,1760,1952,1888,1976,1728
4008,0.9,deepspeed,52,4,134408,1992,1816,1768,1904,1856,1896,1816
4009,0.9,deepspeed,53,4,134744,1824,1600,1776,1984,1928,1608,1992
4010,0.9,deepspeed,54,4,134472,1856,1888,2056,1864,1640,1776,1904
4011,0.9,deepspeed,55,4,134760,1952,1856,1888,1728,1712,1768,1792
4012,0.9,deepspeed,56,4,134184,2096,1872,1944,1720,2152,1680,1808
4013,0.9,deepspeed,57,4,134400,1960,1648,1880,1816,1960,1736,2056
4014,0.9,deepspeed,58,4,134768,1704,1816,1800,2008,1736,1976,1648
4015,0.9,deepspeed,59,4,134520,1912,1720,1744,1792,2016,1808,1944
4016,0.9,deepspeed,60,4,134024,1936,1952,2024,1832,2040,1784,1864
4017,0.9,deepspeed,61,4,134128,1840,1968,2040,1936,1776,1848,1920
4018,0.9,deepspeed,62,4,134544,2000,1792,1840,1768,1816,1888,1808
4019,0.9,deepspeed,63,4,134480,1952,1872,1672,1872,1752,1904,1952
4020,0.9,deepspeed,64,4,134464,1920,1728,1808,1672,2048,1792,2024
4021,0.9,deepspeed,65,4,134584,2016,1584,1816,1688,2000,1880,1888
4022,0.9,deepspeed,66,4,134232,1848,1896,1896,1832,1856,1848,2048
4023,0.9,deepspeed,67,4,135096,1872,1872,1824,1648,1584,1872,1688
4024,0.9,deepspeed,68,4,134888,1720,1680,1880,1880,1704,2008,1696
4025,0.9,deepspeed,69,4,134432,1856,1848,1904,1912,1808,1896,1800
4026,0.9,deepspeed,70,4,134848,1736,2008,1896,1832,1792,1696,1648
4027,0.9,deepspeed,71,4,134464,2064,1832,1960,1760,1832,1704,1840
4028,0.9,deepspeed,72,4,134512,1704,1952,1848,2048,1664,1872,1856
4029,0.9,deepspeed,73,4,134544,1752,2120,1904,1656,1736,2000,1744
4030,0.9,deepspeed,74,4,134360,1888,1856,1864,1768,1808,2008,1904
4031,0.9,deepspeed,75,4,134264,1952,2040,1616,1680,1984,2024,1896
4032,0.9,deepspeed,76,4,134328,2152,1880,1936,1664,1760,1944,1792
4033,0.9,deepspeed,77,4,134640,1808,1944,1840,1704,1832,1744,1944
4034,0.9,deepspeed,78,4,134776,1760,1960,2312,1808,1808,1520,1512
4035,0.9,deepspeed,79,4,134224,1824,1936,1816,1888,1984,1784,2000
4036,0.9,deepspeed,80,4,134296,2032,1824,1768,1832,1920,1920,1864
4037,0.9,deepspeed,81,4,134168,1696,2040,1904,1712,2024,2112,1800
4038,0.9,deepspeed,82,4,134504,1976,1816,1872,1912,1936,1568,1872
4039,0.9,deepspeed,83,4,134352,1696,1808,1800,2040,1904,1824,2032
4040,0.9,deepspeed,84,4,134152,1896,1968,1752,1800,1904,1824,2160
4041,0.9,deepspeed,85,4,134856,1728,1896,1672,1784,1792,1888,1840
4042,0.9,deepspeed,86,4,134800,1976,2112,1920,1640,1632,1752,1624
4043,0.9,deepspeed,87,4,134472,1816,1888,1840,1648,2032,1952,1808
4044,0.9,deepspeed,88,4,119712,1672,1744,1528,1536,1504,1752,1624
4045,0.9,deepspeed,0,5,134632,2120,1808,1744,1888,1576,1808,1880
4046,0.9,deepspeed,1,5,134096,1824,1936,1848,2112,1912,1688,2040
4047,0.9,deepspeed,2,5,134424,1816,1928,2032,1728,1912,1760,1856
4048,0.9,deepspeed,3,5,134664,1856,1728,1968,1904,1680,1680,1976
4049,0.9,deepspeed,4,5,134472,1832,1808,2024,1904,1856,1776,1784
4050,0.9,deepspeed,5,5,134632,1904,1904,1776,1944,1608,1960,1728
4051,0.9,deepspeed,6,5,134320,2008,1832,1752,1808,1960,1872,1904
4052,0.9,deepspeed,7,5,134888,1784,1848,1728,1752,1776,1888,1792
4053,0.9,deepspeed,8,5,134768,1640,1752,1968,1896,1752,1784,1896
4054,0.9,deepspeed,9,5,134416,1752,1968,1816,1736,1848,1960,1960
4055,0.9,deepspeed,10,5,134312,1976,1920,1952,1848,1784,1976,1688
4056,0.9,deepspeed,11,5,134376,1928,1680,2008,1784,1968,1944,1768
4057,0.9,deepspeed,12,5,134728,1992,1736,1640,1872,1848,1784,1856
4058,0.9,deepspeed,13,5,134296,1896,1856,1960,1800,1944,1800,1904
4059,0.9,deepspeed,14,5,133920,1864,1968,1920,2032,1912,1992,1848
4060,0.9,deepspeed,15,5,134544,1944,1704,2008,1696,1896,1728,1936
4061,0.9,deepspeed,16,5,134872,1848,1680,1728,1672,1784,1808,2064
4062,0.9,deepspeed,17,5,134784,1712,1848,1768,1704,1768,1976,1896
4063,0.9,deepspeed,18,5,135160,1760,1696,1672,1768,1848,1640,1912
4064,0.9,deepspeed,19,5,134568,1768,1968,1864,1776,1704,1824,1984
4065,0.9,deepspeed,20,5,134384,1952,1712,1896,1928,1816,1880,1888
4066,0.9,deepspeed,21,5,134696,1936,1800,1760,1920,1936,1688,1720
4067,0.9,deepspeed,22,5,134616,1784,1744,1832,1872,2096,1760,1752
4068,0.9,deepspeed,23,5,134592,1560,1728,1880,2040,1656,2112,1888
4069,0.9,deepspeed,24,5,134552,1768,1896,1984,2024,1656,1824,1752
4070,0.9,deepspeed,25,5,134160,2008,1824,2000,1904,1960,1736,1864
4071,0.9,deepspeed,26,5,134736,1824,1648,1960,1888,1760,1752,1888
4072,0.9,deepspeed,27,5,134288,1968,1784,1864,1888,1896,1920,1848
4073,0.9,deepspeed,28,5,134240,1808,1960,1992,1776,1808,2016,1856
4074,0.9,deepspeed,29,5,135048,1864,1696,1880,1672,1864,1808,1624
4075,0.9,deepspeed,30,5,134392,1960,1888,1880,1960,1768,1816,1792
4076,0.9,deepspeed,31,5,133952,2072,1848,1912,1880,1952,1824,2016
4077,0.9,deepspeed,32,5,133968,2200,1936,1904,1832,1984,1928,1704
4078,0.9,deepspeed,33,5,134392,1920,1856,1736,1808,1848,1984,1912
4079,0.9,deepspeed,34,5,134248,2032,1952,1528,2088,1888,1904,1816
4080,0.9,deepspeed,35,5,134208,1944,1696,2032,1816,1608,2096,2056
4081,0.9,deepspeed,36,5,134688,1640,1784,1872,1856,1824,1728,2064
4082,0.9,deepspeed,37,5,134528,1992,1920,1904,1912,1808,1784,1608
4083,0.9,deepspeed,38,5,134464,1704,1800,1920,1896,2016,1744,1912
4084,0.9,deepspeed,39,5,134120,1752,1912,1792,2080,1888,1976,1936
4085,0.9,deepspeed,40,5,134256,2008,2008,2008,1712,1776,1800,1888
4086,0.9,deepspeed,41,5,134200,1976,1920,1880,1840,1968,1744,1928
4087,0.9,deepspeed,42,5,134128,1656,1992,1968,1968,1952,1984,1808
4088,0.9,deepspeed,43,5,134208,2160,1960,1744,1704,1888,1896,1896
4089,0.9,deepspeed,44,5,134728,1624,1728,1848,1800,1920,1880,1928
4090,0.9,deepspeed,45,5,134560,1656,1816,1984,1800,1880,1712,2048
4091,0.9,deepspeed,46,5,134944,1792,1696,1648,1912,1752,1864,1848
4092,0.9,deepspeed,47,5,134736,1832,1816,1816,1944,1728,1792,1792
4093,0.9,deepspeed,48,5,134904,1784,1968,1800,1952,1608,1568,1872
4094,0.9,deepspeed,49,5,134336,1904,1912,1784,1704,1872,1840,2104
4095,0.9,deepspeed,50,5,134416,1880,1864,1808,1872,1840,1816,1960
4096,0.9,deepspeed,51,5,133744,2096,1832,1888,1928,2024,2000,1944
4097,0.9,deepspeed,52,5,134528,1808,1920,1856,1920,1616,1752,2056
4098,0.9,deepspeed,53,5,134528,1856,1936,1944,1968,1496,1744,1984
4099,0.9,deepspeed,54,5,134408,1808,1720,2096,2080,1696,1952,1696
4100,0.9,deepspeed,55,5,134488,1768,1840,1976,1944,1720,1872,1848
4101,0.9,deepspeed,56,5,134320,1904,1912,1784,1920,1912,1720,1984
4102,0.9,deepspeed,57,5,134216,1856,2056,1856,1920,1824,1760,1968
4103,0.9,deepspeed,58,5,134648,1672,1816,2024,1840,1688,1872,1896
4104,0.9,deepspeed,59,5,134496,1824,1824,1896,1760,1856,1888,1912
4105,0.9,deepspeed,60,5,134520,1880,1744,1744,1936,1656,1880,2096
4106,0.9,deepspeed,61,5,133872,2024,2136,1960,1840,1712,2064,1848
4107,0.9,deepspeed,62,5,134960,1760,1752,1920,1632,1752,1576,2104
4108,0.9,deepspeed,63,5,133984,1968,1888,1888,2088,1784,1752,2104
4109,0.9,deepspeed,64,5,134232,1936,2040,1824,1752,1840,2024,1808
4110,0.9,deepspeed,65,5,134304,1840,1872,1584,1864,1840,1944,2208
4111,0.9,deepspeed,66,5,134440,2088,1664,1824,1808,1712,2088,1832
4112,0.9,deepspeed,67,5,134144,1952,1832,1904,1800,1880,1800,2144
4113,0.9,deepspeed,68,5,134984,1632,1728,1816,1896,1848,1872,1680
4114,0.9,deepspeed,69,5,134688,1752,1648,1728,1752,1808,2024,2056
4115,0.9,deepspeed,70,5,134632,1768,1920,1712,1768,1832,2072,1752
4116,0.9,deepspeed,71,5,133984,2008,1696,1912,2008,1864,1976,2008
4117,0.9,deepspeed,72,5,134216,2000,1960,1960,1760,1624,1976,1960
4118,0.9,deepspeed,73,5,134176,2032,1920,2136,1776,1872,1648,1896
4119,0.9,deepspeed,74,5,134192,1904,1784,1808,1752,1880,2128,2008
4120,0.9,deepspeed,75,5,133920,1752,2008,1880,1896,1904,2056,2040
4121,0.9,deepspeed,76,5,134264,2008,1768,2048,1760,1920,1888,1800
4122,0.9,deepspeed,77,5,134120,1816,1976,2000,1960,1912,1768,1904
4123,0.9,deepspeed,78,5,135016,1888,1768,1728,1768,1680,1848,1760
4124,0.9,deepspeed,79,5,134024,1920,1712,1880,1928,2096,1968,1928
4125,0.9,deepspeed,80,5,135176,1672,1720,1696,1736,2080,1632,1744
4126,0.9,deepspeed,81,5,135032,1640,1656,1768,1728,1808,2064,1760
4127,0.9,deepspeed,82,5,134264,1944,1832,1784,1976,1840,1936,1880
4128,0.9,deepspeed,83,5,135080,1792,1848,1872,1600,1824,1904,1536
4129,0.9,deepspeed,84,5,134336,1768,1840,1912,1968,1880,1824,1928
4130,0.9,deepspeed,85,5,135048,1640,1784,1856,1880,1768,1728,1752
4131,0.9,deepspeed,86,5,134912,1848,1664,1952,1736,1696,1712,1936
4132,0.9,deepspeed,87,5,134384,1904,1800,2008,1648,1928,1960,1824
4133,0.9,deepspeed,88,5,120008,1552,1624,1656,1584,1368,1544,1736
4134,0.9,deepspeed,0,6,128,0,0,8,0,8,0,0
4135,0.9,deepspeed,1,6,128,0,8,0,0,0,0,8
4136,0.9,deepspeed,2,6,144,0,0,0,0,0,0,0
4137,0.9,deepspeed,3,6,128,0,0,16,0,0,0,0
4138,0.9,deepspeed,4,6,128,0,8,0,8,0,0,0
4139,0.9,deepspeed,5,6,128,8,0,0,0,0,0,8
4140,0.9,deepspeed,6,6,136,0,0,0,8,0,0,0
4141,0.9,deepspeed,7,6,136,0,0,0,0,0,0,8
4142,0.9,deepspeed,8,6,136,0,0,0,0,8,0,0
4143,0.9,deepspeed,9,6,136,0,0,8,0,0,0,0
4144,0.9,deepspeed,10,6,128,0,0,0,8,0,0,8
4145,0.9,deepspeed,11,6,136,0,8,0,0,0,0,0
4146,0.9,deepspeed,12,6,128,8,8,0,0,0,0,0
4147,0.9,deepspeed,13,6,144,0,0,0,0,0,0,0
4148,0.9,deepspeed,14,6,128,0,8,8,0,0,0,0
4149,0.9,deepspeed,15,6,128,0,8,8,0,0,0,0
4150,0.9,deepspeed,16,6,128,0,0,0,8,8,0,0
4151,0.9,deepspeed,17,6,128,8,0,0,0,0,0,8
4152,0.9,deepspeed,18,6,128,0,0,8,0,8,0,0
4153,0.9,deepspeed,19,6,136,0,8,0,0,0,0,0
4154,0.9,deepspeed,20,6,144,0,0,0,0,0,0,0
4155,0.9,deepspeed,21,6,128,0,0,0,0,0,0,16
4156,0.9,deepspeed,22,6,104,16,8,0,8,0,8,0
4157,0.9,deepspeed,23,6,136,0,8,0,0,0,0,0
4158,0.9,deepspeed,24,6,128,0,0,8,8,0,0,0
4159,0.9,deepspeed,25,6,120,0,0,8,8,8,0,0
4160,0.9,deepspeed,26,6,128,0,0,0,0,8,8,0
4161,0.9,deepspeed,27,6,144,0,0,0,0,0,0,0
4162,0.9,deepspeed,28,6,144,0,0,0,0,0,0,0
4163,0.9,deepspeed,29,6,128,8,0,0,8,0,0,0
4164,0.9,deepspeed,30,6,128,0,0,0,0,0,16,0
4165,0.9,deepspeed,31,6,144,0,0,0,0,0,0,0
4166,0.9,deepspeed,32,6,144,0,0,0,0,0,0,0
4167,0.9,deepspeed,33,6,136,0,0,0,0,8,0,0
4168,0.9,deepspeed,34,6,144,0,0,0,0,0,0,0
4169,0.9,deepspeed,35,6,144,0,0,0,0,0,0,0
4170,0.9,deepspeed,36,6,136,0,0,0,0,0,0,8
4171,0.9,deepspeed,37,6,144,0,0,0,0,0,0,0
4172,0.9,deepspeed,38,6,128,0,0,0,8,0,0,8
4173,0.9,deepspeed,39,6,112,8,0,8,0,8,0,8
4174,0.9,deepspeed,40,6,128,0,0,0,0,0,16,0
4175,0.9,deepspeed,41,6,144,0,0,0,0,0,0,0
4176,0.9,deepspeed,42,6,144,0,0,0,0,0,0,0
4177,0.9,deepspeed,43,6,120,8,0,0,0,8,0,8
