,dataset,scheduling_policy,iteration,layer_idx,0,1,2,3,4,5,6,7
5409,wmt19,deepspeed,9,0,49487,104781,67792,59191,83607,48925,38374,72131
5410,wmt19,deepspeed,10,0,50507,105455,64411,59560,81258,48594,38880,75623
5411,wmt19,deepspeed,11,0,50095,105719,65065,61304,81773,48428,37938,73966
5412,wmt19,deepspeed,12,0,49458,104614,66104,60881,81101,49386,38600,74144
5413,wmt19,deepspeed,13,0,49864,103492,64918,63897,80548,49497,38498,73574
5414,wmt19,deepspeed,14,0,47876,107233,66761,61595,78510,47337,40043,74933
5415,wmt19,deepspeed,15,0,48478,105978,66474,59710,79529,51292,38305,74522
5416,wmt19,deepspeed,16,0,47245,105079,67267,63803,80119,48453,38662,73660
5417,wmt19,deepspeed,17,0,50129,104685,68417,60334,80120,47299,39095,74209
5418,wmt19,deepspeed,18,0,48803,103777,66704,61702,82721,46384,40231,73966
5419,wmt19,deepspeed,19,0,48285,103960,64353,61573,82960,49127,39179,74851
5420,wmt19,deepspeed,20,0,49537,103907,65064,61882,79891,49149,38989,75869
5421,wmt19,deepspeed,21,0,48552,105675,68137,60265,80740,49943,36932,74044
5422,wmt19,deepspeed,22,0,47135,105417,65710,60509,81072,47220,39133,78092
5423,wmt19,deepspeed,23,0,47086,105624,64394,61576,81793,49169,38980,75666
5424,wmt19,deepspeed,24,0,47561,105860,66183,62636,81072,48361,37586,75029
5425,wmt19,deepspeed,25,0,49310,103802,67103,60759,80707,49149,38031,75427
5426,wmt19,deepspeed,26,0,50386,103556,66298,60960,79311,49205,38134,76438
5427,wmt19,deepspeed,27,0,48831,105001,68378,60570,78697,47921,37394,77496
5428,wmt19,deepspeed,28,0,45941,106447,68088,61570,80031,49040,38462,74709
5429,wmt19,deepspeed,29,0,46626,107651,65560,60118,80041,50020,40134,74138
5430,wmt19,deepspeed,0,1,58444,43633,83897,106221,74539,35447,57109,64998
5431,wmt19,deepspeed,1,1,58449,42517,83836,107831,74037,35998,57015,64605
5432,wmt19,deepspeed,2,1,59872,45108,82127,105459,73023,36441,58722,63536
5433,wmt19,deepspeed,3,1,58665,45230,82692,105321,75359,36168,56823,64030
5434,wmt19,deepspeed,4,1,59781,43383,82229,107484,74093,34524,57630,65164
5435,wmt19,deepspeed,5,1,60575,43789,83130,106662,73898,35263,56624,64347
5436,wmt19,deepspeed,6,1,60830,44339,83417,102340,73937,36408,56907,66110
5437,wmt19,deepspeed,7,1,59009,44577,82835,105537,74193,35076,58752,64309
5438,wmt19,deepspeed,8,1,60423,44061,82111,105423,75477,34786,57580,64427
5439,wmt19,deepspeed,9,1,58300,44929,83519,103006,74929,38691,55803,65111
5440,wmt19,deepspeed,10,1,60962,44164,82178,106635,73598,36287,56319,64145
5441,wmt19,deepspeed,11,1,58886,44692,83338,104799,74757,37685,55038,65093
5442,wmt19,deepspeed,12,1,56068,45984,83667,104289,74457,37300,57832,64691
5443,wmt19,deepspeed,13,1,58829,46359,84103,101804,71854,38058,58288,64993
5444,wmt19,deepspeed,14,1,59970,43948,83503,107581,72906,36679,55011,64690
5445,wmt19,deepspeed,15,1,58947,45077,84952,106662,73022,34278,56818,64532
5446,wmt19,deepspeed,16,1,57965,46953,85003,105652,73462,35589,55533,64131
5447,wmt19,deepspeed,17,1,59026,43018,83398,107086,74121,37283,56989,63367
5448,wmt19,deepspeed,18,1,60767,44013,83114,105278,74190,35615,56401,64910
5449,wmt19,deepspeed,19,1,57323,45644,84120,104409,74049,35591,57378,65774
5450,wmt19,deepspeed,20,1,58035,45151,81615,105016,72037,38707,58934,64793
5451,wmt19,deepspeed,21,1,60727,45225,82044,104897,75385,35693,56771,63546
5452,wmt19,deepspeed,22,1,57944,44155,82945,108031,77639,35530,55207,62837
5453,wmt19,deepspeed,23,1,59857,45621,82478,106670,71681,36729,58659,62593
5454,wmt19,deepspeed,24,1,60513,44999,83559,104610,74052,36286,56350,63919
5455,wmt19,deepspeed,25,1,57196,45108,83177,106540,75052,35384,57432,64399
5456,wmt19,deepspeed,26,1,56855,45150,83258,105269,73948,38049,57863,63896
5457,wmt19,deepspeed,27,1,58130,43760,80369,108669,76634,36462,56876,63388
5458,wmt19,deepspeed,28,1,58333,43727,82102,107001,74858,39505,55933,62829
5459,wmt19,deepspeed,29,1,60152,46252,84327,105499,72930,36056,55195,63877
5460,wmt19,deepspeed,0,2,60381,116211,48930,82757,82083,25198,74874,33854
5461,wmt19,deepspeed,1,2,61870,113200,48337,83204,82848,26528,72205,36096
5462,wmt19,deepspeed,2,2,60651,114928,48509,82842,84230,25811,71086,36231
5463,wmt19,deepspeed,3,2,59220,113927,49447,83666,81797,25297,74028,36906
5464,wmt19,deepspeed,4,2,61214,114216,47902,82173,83975,27229,73234,34345
5465,wmt19,deepspeed,5,2,61144,115179,49925,81993,82401,26154,72930,34562
5466,wmt19,deepspeed,6,2,61728,116925,47642,81754,84650,25520,71523,34546
5467,wmt19,deepspeed,7,2,60310,116144,48625,82452,83993,25417,73264,34083
5468,wmt19,deepspeed,8,2,61229,116441,45968,83956,84527,25401,73390,33376
5469,wmt19,deepspeed,9,2,60157,114368,47863,82626,84445,26964,71847,36018
5470,wmt19,deepspeed,10,2,62098,116122,48076,82141,82225,27029,72938,33659
5471,wmt19,deepspeed,11,2,62114,114355,48246,82761,85334,26672,71612,33194
5472,wmt19,deepspeed,12,2,59157,117648,48822,84172,82413,26437,71884,33755
5473,wmt19,deepspeed,13,2,60564,117882,47636,80562,84797,26770,72701,33376
5474,wmt19,deepspeed,14,2,59863,118549,49187,79461,84074,26056,72732,34366
5475,wmt19,deepspeed,15,2,62806,114898,48084,82396,82204,26743,73120,34037
5476,wmt19,deepspeed,16,2,61004,116075,47935,81677,83843,25862,74004,33888
5477,wmt19,deepspeed,17,2,61122,115995,48215,82878,83449,25556,72763,34310
5478,wmt19,deepspeed,18,2,59262,116159,46046,82820,85033,26848,74402,33718
5479,wmt19,deepspeed,19,2,60056,117128,49484,82686,83648,26409,72437,32440
5480,wmt19,deepspeed,20,2,60462,116473,48798,83408,82300,26172,72897,33778
5481,wmt19,deepspeed,21,2,59929,116187,46713,82508,84177,26710,72632,35432
5482,wmt19,deepspeed,22,2,61019,116672,49140,82465,82621,24503,74625,33243
5483,wmt19,deepspeed,23,2,60930,116539,49372,81898,83006,25512,72168,34863
5484,wmt19,deepspeed,24,2,58942,113658,46937,83758,86660,25899,74135,34299
5485,wmt19,deepspeed,25,2,61405,113312,48959,82843,85018,26068,72906,33777
5486,wmt19,deepspeed,26,2,60880,117698,49049,81831,82294,25734,73289,33513
5487,wmt19,deepspeed,27,2,61380,115586,49025,81226,81495,25841,74052,35683
5488,wmt19,deepspeed,28,2,61116,116992,47410,81299,85539,25527,72868,33537
5489,wmt19,deepspeed,29,2,61016,116712,48299,80404,86196,24977,72590,34094
5490,wmt19,deepspeed,0,3,47280,25381,104160,84737,33733,101538,82060,45399
5491,wmt19,deepspeed,1,3,47717,27034,100649,81823,32847,103801,83601,46816
5492,wmt19,deepspeed,2,3,47194,26885,104747,82545,33856,101287,83347,44427
5493,wmt19,deepspeed,3,3,47063,25891,102677,84342,34089,102933,82207,45086
5494,wmt19,deepspeed,4,3,46306,26153,104570,83541,33586,104843,80321,44968
5495,wmt19,deepspeed,5,3,45361,26441,103102,84668,34457,101340,82775,46144
5496,wmt19,deepspeed,6,3,47669,25457,104459,82884,34362,102813,81603,45041
5497,wmt19,deepspeed,7,3,45872,26869,103614,84155,34330,102658,82234,44556
5498,wmt19,deepspeed,8,3,46342,27292,101010,83071,35281,102363,83844,45085
5499,wmt19,deepspeed,9,3,47133,26593,105718,84426,33321,101385,80667,45045
5500,wmt19,deepspeed,10,3,46904,27295,101914,81871,34670,102994,82843,45797
5501,wmt19,deepspeed,11,3,48492,26461,104107,82786,32513,105187,80405,44337
5502,wmt19,deepspeed,12,3,45917,27367,105772,85103,34192,101362,80745,43830
5503,wmt19,deepspeed,13,3,48532,26331,105785,83148,34484,100000,81957,44051
5504,wmt19,deepspeed,14,3,43701,25839,101977,84018,35122,102412,83692,47527
5505,wmt19,deepspeed,15,3,46906,25566,104016,85403,33876,101424,81006,46091
5506,wmt19,deepspeed,16,3,45384,25611,102892,84089,34454,102505,82755,46598
5507,wmt19,deepspeed,17,3,45439,26603,104328,84073,33384,102666,81854,45941
5508,wmt19,deepspeed,18,3,48462,25347,105550,84369,33853,102525,80417,43765
5509,wmt19,deepspeed,19,3,46284,27657,105754,83836,33504,101416,80916,44921
5510,wmt19,deepspeed,20,3,47330,25779,102453,84975,35299,100380,82493,45579
5511,wmt19,deepspeed,21,3,46124,26074,101559,84388,34280,105196,81843,44824
5512,wmt19,deepspeed,22,3,45851,25946,102962,81784,34280,105098,82690,45677
5513,wmt19,deepspeed,23,3,46041,26535,104682,82091,34945,102975,82087,44932
5514,wmt19,deepspeed,24,3,46594,27364,105010,83762,33282,101693,81340,45243
5515,wmt19,deepspeed,25,3,46355,26686,102250,82713,33679,102199,83675,46731
5516,wmt19,deepspeed,26,3,44930,27093,103025,82642,34313,103293,82481,46511
5517,wmt19,deepspeed,27,3,44151,25977,100110,84930,33942,102028,85721,47429
5518,wmt19,deepspeed,28,3,46125,27194,102381,82062,33254,103339,83871,46062
5519,wmt19,deepspeed,29,3,45933,27254,104159,82259,34666,102234,81645,46138
5520,wmt19,deepspeed,0,4,60276,59826,24980,13450,272648,48992,18711,25405
5521,wmt19,deepspeed,1,4,58659,59259,24926,13828,277761,47938,16725,25192
5522,wmt19,deepspeed,2,4,55397,55834,23130,14286,287290,45744,17749,24858
5523,wmt19,deepspeed,3,4,57738,56078,24293,14141,282334,47916,17170,24618
5524,wmt19,deepspeed,4,4,58246,57944,24092,14014,281768,46965,17014,24245
5525,wmt19,deepspeed,5,4,56694,58759,23502,15150,276148,48666,19334,26035
5526,wmt19,deepspeed,6,4,57204,56202,23327,14927,283429,47140,17375,24684
5527,wmt19,deepspeed,7,4,57810,56427,25732,14472,280125,48035,16742,24945
5528,wmt19,deepspeed,8,4,58269,58040,24262,13840,279911,46945,17964,25057
5529,wmt19,deepspeed,9,4,55828,55515,24628,13358,288789,46137,16574,23459
5530,wmt19,deepspeed,10,4,57869,57099,23956,13779,282663,46841,17729,24352
5531,wmt19,deepspeed,11,4,56914,57247,22413,14149,284524,46667,17735,24639
5532,wmt19,deepspeed,12,4,56152,55687,23552,13810,283988,48490,18135,24474
5533,wmt19,deepspeed,13,4,53345,52757,22618,13744,295839,45242,17365,23378
5534,wmt19,deepspeed,14,4,58629,59577,24884,15226,272276,49529,18210,25957
5535,wmt19,deepspeed,15,4,56283,54254,23740,13947,285799,48293,17302,24670
5536,wmt19,deepspeed,16,4,60255,58848,23937,14969,274554,48207,18359,25159
5537,wmt19,deepspeed,17,4,59088,60924,25513,14027,274484,47994,17911,24347
5538,wmt19,deepspeed,18,4,55831,54666,22797,13714,289526,47130,16962,23662
5539,wmt19,deepspeed,19,4,54782,55215,23974,14326,287910,47416,17211,23454
5540,wmt19,deepspeed,20,4,54598,53785,23120,14022,288125,47129,17961,25548
5541,wmt19,deepspeed,21,4,57786,57821,23733,14279,280338,47853,17508,24970
5542,wmt19,deepspeed,22,4,59509,57346,25837,14847,273476,49097,18081,26095
5543,wmt19,deepspeed,23,4,56962,55165,25267,14572,282398,46828,17130,25966
5544,wmt19,deepspeed,24,4,56376,56717,23171,14332,284410,46073,17596,25613
5545,wmt19,deepspeed,25,4,58164,58823,24332,14267,279512,47709,17378,24103
5546,wmt19,deepspeed,26,4,58898,57826,25011,14205,277017,48263,18097,24971
5547,wmt19,deepspeed,27,4,59157,61527,26563,14172,268377,49572,18889,26031
5548,wmt19,deepspeed,28,4,57013,60816,25831,13850,277327,46663,18720,24068
5549,wmt19,deepspeed,29,4,55758,57941,24974,14549,281703,47144,17616,24603
5550,wmt19,deepspeed,0,5,16694,125634,87991,117432,22134,43898,51776,58729
5551,wmt19,deepspeed,1,5,16890,126794,88019,116266,23004,43940,51084,58291
5552,wmt19,deepspeed,2,5,16806,127110,88182,112774,22392,41967,54602,60455
5553,wmt19,deepspeed,3,5,16783,125579,89734,116001,23161,42419,52777,57834
5554,wmt19,deepspeed,4,5,16561,125240,89005,117614,23509,42071,51880,58408
5555,wmt19,deepspeed,5,5,16677,125203,90282,115291,23068,42320,53712,57735
5556,wmt19,deepspeed,6,5,16897,126588,88845,117347,21512,41804,54443,56852
5557,wmt19,deepspeed,7,5,15935,129541,89106,115315,21858,43459,52611,56463
5558,wmt19,deepspeed,8,5,16469,127599,89100,116333,21501,41272,53575,58439
5559,wmt19,deepspeed,9,5,16488,128309,88867,113342,22773,42278,53843,58388
5560,wmt19,deepspeed,10,5,16776,126058,88465,114652,22209,43872,53274,58982
5561,wmt19,deepspeed,11,5,16214,126614,89233,116179,22137,41632,53353,58926
5562,wmt19,deepspeed,12,5,16554,124536,90274,114420,22190,43138,54870,58306
5563,wmt19,deepspeed,13,5,17348,126315,88189,112338,22857,40345,56923,59973
5564,wmt19,deepspeed,14,5,16797,127466,89170,116904,23122,41672,51558,57599
5565,wmt19,deepspeed,15,5,17160,126699,89004,116430,22018,41612,53817,57548
5566,wmt19,deepspeed,16,5,17075,124698,88591,119166,22346,42113,53061,57238
5567,wmt19,deepspeed,17,5,16813,126597,89814,116279,21853,42825,51669,58438
5568,wmt19,deepspeed,18,5,16180,126514,87173,117728,22637,40997,53454,59605
5569,wmt19,deepspeed,19,5,16008,129174,88004,116844,21711,41391,53539,57617
5570,wmt19,deepspeed,20,5,16914,125485,89644,115047,22548,41233,56259,57158
5571,wmt19,deepspeed,21,5,16305,125598,89680,118053,22846,42094,52139,57573
5572,wmt19,deepspeed,22,5,15962,126328,90469,119362,20848,42685,52412,56222
5573,wmt19,deepspeed,23,5,16941,127507,89923,111962,22891,42341,55178,57545
5574,wmt19,deepspeed,24,5,16551,127172,87903,117009,22045,42027,53715,57866
5575,wmt19,deepspeed,25,5,16886,125691,89681,117835,21303,42166,52401,58325
5576,wmt19,deepspeed,26,5,16804,124358,91630,117008,21656,41743,54003,57086
5577,wmt19,deepspeed,27,5,15579,124734,92836,116932,22238,43358,51786,56825
5578,wmt19,deepspeed,28,5,16829,126948,90015,116473,21648,43425,52283,56667
5579,wmt19,deepspeed,29,5,17818,126273,90108,114944,21943,41817,53930,57455
5580,wmt19,deepspeed,0,6,0,0,512,0,0,0,0,0
5581,wmt19,deepspeed,1,6,0,0,512,0,0,0,0,0
5582,wmt19,deepspeed,2,6,0,0,512,0,0,0,0,0
5583,wmt19,deepspeed,3,6,0,0,512,0,0,0,0,0
5584,wmt19,deepspeed,4,6,0,0,512,0,0,0,0,0
5585,wmt19,deepspeed,5,6,0,0,512,0,0,0,0,0
5586,wmt19,deepspeed,6,6,0,0,512,0,0,0,0,0
5587,wmt19,deepspeed,7,6,0,0,512,0,0,0,0,0
5588,wmt19,deepspeed,8,6,0,0,512,0,0,0,0,0
5589,wmt19,deepspeed,9,6,0,0,512,0,0,0,0,0
5590,wmt19,deepspeed,10,6,0,0,512,0,0,0,0,0
5591,wmt19,deepspeed,11,6,0,0,512,0,0,0,0,0
5592,wmt19,deepspeed,12,6,0,0,512,0,0,0,0,0
5593,wmt19,deepspeed,13,6,0,0,512,0,0,0,0,0
5594,wmt19,deepspeed,14,6,0,0,512,0,0,0,0,0
5595,wmt19,deepspeed,15,6,0,0,512,0,0,0,0,0
5596,wmt19,deepspeed,16,6,0,0,512,0,0,0,0,0
5597,wmt19,deepspeed,17,6,0,0,512,0,0,0,0,0
5598,wmt19,deepspeed,18,6,0,0,512,0,0,0,0,0
5599,wmt19,deepspeed,19,6,0,0,512,0,0,0,0,0
5600,wmt19,deepspeed,20,6,0,0,512,0,0,0,0,0
5601,wmt19,deepspeed,21,6,0,0,512,0,0,0,0,0
5602,wmt19,deepspeed,22,6,0,0,512,0,0,0,0,0
5603,wmt19,deepspeed,23,6,0,0,512,0,0,0,0,0
5604,wmt19,deepspeed,24,6,0,0,512,0,0,0,0,0
5605,wmt19,deepspeed,25,6,0,0,512,0,0,0,0,0
5606,wmt19,deepspeed,26,6,0,0,512,0,0,0,0,0
5607,wmt19,deepspeed,27,6,0,0,512,0,0,0,0,0
5608,wmt19,deepspeed,28,6,0,0,512,0,0,0,0,0
5609,wmt19,deepspeed,29,6,0,0,512,0,0,0,0,0
5610,wmt19,deepspeed,0,7,0,0,0,0,512,0,0,0
5611,wmt19,deepspeed,1,7,0,0,0,0,512,0,0,0
5612,wmt19,deepspeed,2,7,0,0,0,0,512,0,0,0
5613,wmt19,deepspeed,3,7,0,0,0,0,512,0,0,0
5614,wmt19,deepspeed,4,7,0,0,0,0,512,0,0,0
5615,wmt19,deepspeed,5,7,0,0,0,0,512,0,0,0
5616,wmt19,deepspeed,6,7,0,0,0,0,512,0,0,0
5617,wmt19,deepspeed,7,7,0,0,0,0,512,0,0,0
5618,wmt19,deepspeed,8,7,0,0,0,0,512,0,0,0
5619,wmt19,deepspeed,9,7,0,0,0,0,512,0,0,0
5620,wmt19,deepspeed,10,7,0,0,0,0,512,0,0,0
5621,wmt19,deepspeed,11,7,0,0,0,0,512,0,0,0
5622,wmt19,deepspeed,12,7,0,0,0,0,512,0,0,0
5623,wmt19,deepspeed,13,7,0,0,0,0,512,0,0,0
5624,wmt19,deepspeed,14,7,0,0,0,0,512,0,0,0
5625,wmt19,deepspeed,15,7,0,0,0,0,512,0,0,0
5626,wmt19,deepspeed,16,7,0,0,0,0,512,0,0,0
5627,wmt19,deepspeed,17,7,0,0,0,0,512,0,0,0
5628,wmt19,deepspeed,18,7,0,0,0,0,512,0,0,0
5629,wmt19,deepspeed,19,7,0,0,0,0,512,0,0,0
5630,wmt19,deepspeed,20,7,0,0,0,0,512,0,0,0
5631,wmt19,deepspeed,21,7,0,0,0,0,512,0,0,0
5632,wmt19,deepspeed,22,7,0,0,0,0,512,0,0,0
5633,wmt19,deepspeed,23,7,0,0,0,0,512,0,0,0
5634,wmt19,deepspeed,24,7,0,0,0,0,512,0,0,0
5635,wmt19,deepspeed,25,7,0,0,0,0,512,0,0,0
5636,wmt19,deepspeed,26,7,0,0,0,0,512,0,0,0
5637,wmt19,deepspeed,27,7,0,0,0,0,512,0,0,0
5638,wmt19,deepspeed,28,7,0,0,0,0,512,0,0,0
5639,wmt19,deepspeed,29,7,0,0,0,0,512,0,0,0
5640,wmt19,deepspeed,0,8,0,0,0,0,0,512,0,0
5641,wmt19,deepspeed,1,8,0,0,0,0,0,512,0,0
5642,wmt19,deepspeed,2,8,0,0,0,0,0,512,0,0
5643,wmt19,deepspeed,3,8,0,0,0,0,0,512,0,0
5644,wmt19,deepspeed,4,8,0,0,0,0,0,512,0,0
5645,wmt19,deepspeed,5,8,0,0,0,0,0,512,0,0
5646,wmt19,deepspeed,6,8,0,0,0,0,0,512,0,0
5647,wmt19,deepspeed,7,8,0,0,0,0,0,512,0,0
5648,wmt19,deepspeed,8,8,0,0,0,0,0,512,0,0
5649,wmt19,deepspeed,9,8,0,0,0,0,0,512,0,0
5650,wmt19,deepspeed,10,8,0,0,0,0,0,512,0,0
5651,wmt19,deepspeed,11,8,0,0,0,0,0,512,0,0
5652,wmt19,deepspeed,12,8,0,0,0,0,0,512,0,0
5653,wmt19,deepspeed,13,8,0,0,0,0,0,512,0,0
5654,wmt19,deepspeed,14,8,0,0,0,0,0,512,0,0
5655,wmt19,deepspeed,15,8,0,0,0,0,0,512,0,0
5656,wmt19,deepspeed,16,8,0,0,0,0,0,512,0,0
5657,wmt19,deepspeed,17,8,0,0,0,0,0,512,0,0
5658,wmt19,deepspeed,18,8,0,0,0,0,0,512,0,0
5659,wmt19,deepspeed,19,8,0,0,0,0,0,512,0,0
5660,wmt19,deepspeed,20,8,0,0,0,0,0,512,0,0
5661,wmt19,deepspeed,21,8,0,0,0,0,0,512,0,0
5662,wmt19,deepspeed,22,8,0,0,0,0,0,512,0,0
5663,wmt19,deepspeed,23,8,0,0,0,0,0,512,0,0
5664,wmt19,deepspeed,24,8,0,0,0,0,0,512,0,0
5665,wmt19,deepspeed,25,8,0,0,0,0,0,512,0,0
5666,wmt19,deepspeed,26,8,0,0,0,0,0,512,0,0
5667,wmt19,deepspeed,27,8,0,0,0,0,0,512,0,0
5668,wmt19,deepspeed,28,8,0,0,0,0,0,512,0,0
5669,wmt19,deepspeed,29,8,0,0,0,0,0,512,0,0
5670,wmt19,deepspeed,0,9,0,0,0,512,0,0,0,0
5671,wmt19,deepspeed,1,9,0,0,0,512,0,0,0,0
5672,wmt19,deepspeed,2,9,0,0,0,512,0,0,0,0
5673,wmt19,deepspeed,3,9,0,0,0,512,0,0,0,0
5674,wmt19,deepspeed,4,9,0,0,0,512,0,0,0,0
5675,wmt19,deepspeed,5,9,0,0,0,512,0,0,0,0
5676,wmt19,deepspeed,6,9,0,0,0,512,0,0,0,0
5677,wmt19,deepspeed,7,9,0,0,0,512,0,0,0,0
5678,wmt19,deepspeed,8,9,0,0,0,512,0,0,0,0
5679,wmt19,deepspeed,9,9,0,0,0,512,0,0,0,0
5680,wmt19,deepspeed,10,9,0,0,0,512,0,0,0,0
5681,wmt19,deepspeed,11,9,0,0,0,512,0,0,0,0
5682,wmt19,deepspeed,12,9,0,0,0,512,0,0,0,0
5683,wmt19,deepspeed,13,9,0,0,0,512,0,0,0,0
5684,wmt19,deepspeed,14,9,0,0,0,512,0,0,0,0
5685,wmt19,deepspeed,15,9,0,0,0,512,0,0,0,0
5686,wmt19,deepspeed,16,9,0,0,0,512,0,0,0,0
5687,wmt19,deepspeed,17,9,0,0,0,512,0,0,0,0
5688,wmt19,deepspeed,18,9,0,0,0,512,0,0,0,0
5689,wmt19,deepspeed,19,9,0,0,0,512,0,0,0,0
5690,wmt19,deepspeed,20,9,0,0,0,512,0,0,0,0
5691,wmt19,deepspeed,21,9,0,0,0,512,0,0,0,0
5692,wmt19,deepspeed,22,9,0,0,0,512,0,0,0,0
5693,wmt19,deepspeed,23,9,0,0,0,512,0,0,0,0
5694,wmt19,deepspeed,24,9,0,0,0,512,0,0,0,0
5695,wmt19,deepspeed,25,9,0,0,0,512,0,0,0,0
5696,wmt19,deepspeed,26,9,0,0,0,512,0,0,0,0
5697,wmt19,deepspeed,27,9,0,0,0,512,0,0,0,0
5698,wmt19,deepspeed,28,9,0,0,0,512,0,0,0,0
5699,wmt19,deepspeed,29,9,0,0,0,512,0,0,0,0
5700,wmt19,deepspeed,0,10,500,4,0,0,8,0,0,0
5701,wmt19,deepspeed,1,10,506,3,0,0,3,0,0,0
5702,wmt19,deepspeed,2,10,504,2,0,0,6,0,0,0
5703,wmt19,deepspeed,3,10,506,3,0,0,3,0,0,0
5704,wmt19,deepspeed,4,10,500,4,0,0,8,0,0,0
5705,wmt19,deepspeed,5,10,508,0,0,0,4,0,0,0
5706,wmt19,deepspeed,6,10,506,3,0,0,3,0,0,0
5707,wmt19,deepspeed,7,10,505,3,0,0,4,0,0,0
5708,wmt19,deepspeed,8,10,508,1,0,0,3,0,0,0
5709,wmt19,deepspeed,9,10,503,2,0,0,7,0,0,0
5710,wmt19,deepspeed,10,10,503,4,0,0,5,0,0,0
5711,wmt19,deepspeed,11,10,508,1,0,0,3,0,0,0
5712,wmt19,deepspeed,12,10,505,0,0,0,7,0,0,0
5713,wmt19,deepspeed,13,10,499,3,0,0,10,0,0,0
5714,wmt19,deepspeed,14,10,509,1,0,0,2,0,0,0
5715,wmt19,deepspeed,15,10,502,3,0,0,7,0,0,0
5716,wmt19,deepspeed,16,10,502,2,0,0,8,0,0,0
5717,wmt19,deepspeed,17,10,503,3,0,0,6,0,0,0
5718,wmt19,deepspeed,18,10,506,2,0,0,4,0,0,0
5719,wmt19,deepspeed,19,10,507,3,0,0,2,0,0,0
5720,wmt19,deepspeed,20,10,503,2,0,0,7,0,0,0
5721,wmt19,deepspeed,21,10,505,4,0,0,3,0,0,0
5722,wmt19,deepspeed,22,10,508,1,0,0,3,0,0,0
5723,wmt19,deepspeed,23,10,506,2,0,0,4,0,0,0
5724,wmt19,deepspeed,24,10,505,2,0,0,5,0,0,0
5725,wmt19,deepspeed,25,10,502,2,0,0,8,0,0,0
5726,wmt19,deepspeed,26,10,504,3,0,0,5,0,0,0
5727,wmt19,deepspeed,27,10,507,1,0,0,4,0,0,0
5728,wmt19,deepspeed,28,10,505,0,0,0,7,0,0,0
5729,wmt19,deepspeed,29,10,505,4,0,0,3,0,0,0
5730,wmt19,deepspeed,0,11,0,1,171,340,0,0,0,0
5731,wmt19,deepspeed,1,11,0,2,162,348,0,0,0,0
5732,wmt19,deepspeed,2,11,0,0,167,345,0,0,0,0
5733,wmt19,deepspeed,3,11,0,0,184,328,0,0,0,0
5734,wmt19,deepspeed,4,11,0,1,176,335,0,0,0,0
5735,wmt19,deepspeed,5,11,0,1,164,347,0,0,0,0
5736,wmt19,deepspeed,6,11,0,1,172,339,0,0,0,0
5737,wmt19,deepspeed,7,11,0,3,179,330,0,0,0,0
5738,wmt19,deepspeed,8,11,0,0,164,348,0,0,0,0
5739,wmt19,deepspeed,9,11,0,0,183,329,0,0,0,0
5740,wmt19,deepspeed,10,11,0,0,185,327,0,0,0,0
5741,wmt19,deepspeed,11,11,0,1,182,329,0,0,0,0
5742,wmt19,deepspeed,12,11,0,0,175,337,0,0,0,0
5743,wmt19,deepspeed,13,11,0,1,173,338,0,0,0,0
5744,wmt19,deepspeed,14,11,0,0,150,362,0,0,0,0
5745,wmt19,deepspeed,15,11,0,1,181,330,0,0,0,0
5746,wmt19,deepspeed,16,11,0,2,155,355,0,0,0,0
5747,wmt19,deepspeed,17,11,0,2,165,345,0,0,0,0
5748,wmt19,deepspeed,18,11,0,3,187,322,0,0,0,0
5749,wmt19,deepspeed,19,11,0,1,160,351,0,0,0,0
5750,wmt19,deepspeed,20,11,0,0,207,305,0,0,0,0
5751,wmt19,deepspeed,21,11,0,0,179,333,0,0,0,0
5752,wmt19,deepspeed,22,11,0,2,155,355,0,0,0,0
5753,wmt19,deepspeed,23,11,0,0,172,340,0,0,0,0
5754,wmt19,deepspeed,24,11,0,1,179,332,0,0,0,0
5755,wmt19,deepspeed,25,11,0,0,181,331,0,0,0,0
5756,wmt19,deepspeed,26,11,0,0,173,339,0,0,0,0
5757,wmt19,deepspeed,27,11,0,0,168,344,0,0,0,0
5758,wmt19,deepspeed,28,11,0,0,166,346,0,0,0,0
5759,wmt19,deepspeed,29,11,0,1,173,338,0,0,0,0
5760,wmt19,drop,0,0,49032,65536,65536,61258,65536,47285,37696,65536
5761,wmt19,drop,1,0,48074,65536,65536,60974,65536,47872,40421,65536
5762,wmt19,drop,2,0,50201,65536,65240,59673,65536,49601,38497,65536
5763,wmt19,drop,3,0,48001,65536,65536,59302,65536,48608,37986,65536
5764,wmt19,drop,4,0,48277,65536,64537,59473,65536,49473,39099,65536
5765,wmt19,drop,5,0,49750,65536,65536,59997,65536,48004,38057,65536
5766,wmt19,drop,6,0,48865,65536,65072,59592,65536,49990,40718,65536
5767,wmt19,drop,7,0,49815,65536,65536,61984,65536,49013,38480,65536
5768,wmt19,drop,8,0,45101,65536,65407,63668,65536,47574,38708,65536
5769,wmt19,drop,9,0,49487,65536,65536,59191,65536,48925,38374,65536
5770,wmt19,drop,10,0,50507,65536,64411,59560,65536,48594,38880,65536
5771,wmt19,drop,11,0,50095,65536,65065,61304,65536,48428,37938,65536
5772,wmt19,drop,12,0,49458,65536,65536,60881,65536,49386,38600,65536
5773,wmt19,drop,13,0,49864,65536,64918,63897,65536,49497,38498,65536
