,router_skew,scheduling_policy,iteration,layer_idx,0,1,2,3,4,5
852,0.5,deepspeed,12,6,28218,4140,4434,4020,4434,3906
853,0.5,deepspeed,13,6,27882,4374,4098,4302,4266,4230
854,0.5,deepspeed,14,6,27984,4290,4158,4140,4296,4284
855,0.5,deepspeed,15,6,28068,4194,4248,4194,4446,4002
856,0.5,deepspeed,16,6,28488,4134,4356,4026,4074,4074
857,0.5,deepspeed,17,6,28314,3750,4482,4230,4110,4266
858,0.5,deepspeed,18,6,27636,4374,4524,4368,4200,4050
859,0.5,deepspeed,19,6,28260,4134,3960,4320,4374,4104
860,0.5,deepspeed,20,6,28476,4284,4194,4044,4050,4104
861,0.5,deepspeed,21,6,28308,4002,4218,4398,4020,4206
862,0.5,deepspeed,22,6,28200,4422,4386,3882,4050,4212
863,0.5,deepspeed,23,6,27936,4242,4278,4134,4110,4452
864,0.5,deepspeed,24,6,28704,4134,4026,4044,3966,4278
865,0.5,deepspeed,25,6,28524,4098,4122,4026,4494,3888
866,0.5,deepspeed,26,6,28182,4128,4242,3876,4236,4488
867,0.5,deepspeed,27,6,28056,4380,4272,4284,4020,4140
868,0.5,deepspeed,28,6,28254,4182,4182,4158,4038,4338
869,0.5,deepspeed,29,6,28434,4080,4296,4050,4194,4098
870,0.5,deepspeed,30,6,28152,4002,4092,4002,4428,4476
871,0.5,deepspeed,31,6,28200,4164,4098,4128,4050,4512
872,0.5,deepspeed,32,6,27984,3978,4284,4350,4332,4224
873,0.5,deepspeed,33,6,28578,4194,4188,4044,4050,4098
874,0.5,deepspeed,34,6,28764,4182,4002,3924,4014,4266
875,0.5,deepspeed,35,6,28422,4134,4266,4194,4086,4050
876,0.5,deepspeed,36,6,28914,4110,3786,4104,4116,4122
877,0.5,deepspeed,37,6,28302,4080,4488,4110,3966,4206
878,0.5,deepspeed,38,6,28734,3972,4062,4092,4242,4050
879,0.5,deepspeed,39,6,28164,4290,4320,4284,3924,4170
880,0.5,deepspeed,0,7,28098,4218,4230,4032,4260,4314
881,0.5,deepspeed,1,7,28218,4350,4200,4116,4230,4038
882,0.5,deepspeed,2,7,28278,4230,4140,4254,4248,4002
883,0.5,deepspeed,3,7,28344,4332,3918,4164,4398,3996
884,0.5,deepspeed,4,7,28998,3942,3942,4068,4038,4164
885,0.5,deepspeed,5,7,28296,4290,4290,4032,4050,4194
886,0.5,deepspeed,6,7,28788,4038,3978,3948,4200,4200
887,0.5,deepspeed,7,7,28434,4326,4068,4008,4200,4116
888,0.5,deepspeed,8,7,28320,4260,4326,4002,4242,4002
889,0.5,deepspeed,9,7,28620,4218,4110,4038,4110,4056
890,0.5,deepspeed,10,7,28242,4176,4356,4086,4008,4284
891,0.5,deepspeed,11,7,28284,4014,4218,4218,4110,4308
892,0.5,deepspeed,12,7,28242,4236,4332,4206,4122,4014
893,0.5,deepspeed,13,7,27996,4170,4176,4116,4284,4410
894,0.5,deepspeed,14,7,28692,4350,4200,3984,4080,3846
895,0.5,deepspeed,15,7,28062,4116,4116,4206,4332,4320
896,0.5,deepspeed,16,7,28728,3708,4038,4110,4134,4434
897,0.5,deepspeed,17,7,28896,4176,3966,4002,4092,4020
898,0.5,deepspeed,18,7,28524,3990,4248,4254,4008,4128
899,0.5,deepspeed,19,7,28284,4266,3990,4086,4170,4356
900,0.5,deepspeed,20,7,28536,4260,4026,4020,4182,4128
901,0.5,deepspeed,21,7,27942,4386,4254,4428,4080,4062
902,0.5,deepspeed,22,7,27510,4404,4536,4218,4206,4278
903,0.5,deepspeed,23,7,28602,4056,4158,4020,4098,4218
904,0.5,deepspeed,24,7,28248,4092,4122,4134,4176,4380
905,0.5,deepspeed,25,7,27906,4038,4236,4296,4248,4428
906,0.5,deepspeed,26,7,28554,4062,4140,4314,4134,3948
907,0.5,deepspeed,27,7,28428,4224,4236,4020,4164,4080
908,0.5,deepspeed,28,7,28188,4068,4176,4302,4092,4326
909,0.5,deepspeed,29,7,28062,4272,4356,4248,4224,3990
910,0.5,deepspeed,30,7,28380,4200,4122,4350,4182,3918
911,0.5,deepspeed,31,7,28374,4182,4254,4224,4140,3978
912,0.5,deepspeed,32,7,28332,4338,4242,4086,4116,4038
913,0.5,deepspeed,33,7,28488,4140,4092,4266,3966,4200
914,0.5,deepspeed,34,7,28170,4260,4122,4104,4284,4212
915,0.5,deepspeed,35,7,28524,4302,4176,4212,3978,3960
916,0.5,deepspeed,36,7,27972,4380,4218,4032,4458,4092
917,0.5,deepspeed,37,7,28344,4230,4116,4014,4542,3906
918,0.5,deepspeed,38,7,28056,4404,4224,3798,4278,4392
919,0.5,deepspeed,39,7,28650,4392,3870,4110,4290,3840
920,0.5,deepspeed,0,8,28290,4224,4092,4266,4182,4098
921,0.5,deepspeed,1,8,27924,4272,4068,4338,4092,4458
922,0.5,deepspeed,2,8,28716,3792,4074,4290,4206,4074
923,0.5,deepspeed,3,8,28050,4140,4212,4308,4218,4224
924,0.5,deepspeed,4,8,28458,4134,4230,4158,4170,4002
925,0.5,deepspeed,5,8,27864,3978,4254,4212,4590,4254
926,0.5,deepspeed,6,8,28176,4134,4176,4218,4170,4278
927,0.5,deepspeed,7,8,27906,4386,4044,4188,4086,4542
928,0.5,deepspeed,8,8,27774,4200,4512,4182,4284,4200
929,0.5,deepspeed,9,8,28242,4038,4440,4158,3954,4320
930,0.5,deepspeed,10,8,28482,4008,4314,4152,4140,4056
931,0.5,deepspeed,11,8,28116,4428,4152,3990,4338,4128
932,0.5,deepspeed,12,8,28368,3972,4014,4248,4302,4248
933,0.5,deepspeed,13,8,28122,4044,4272,4374,4218,4122
934,0.5,deepspeed,14,8,27936,4410,4236,4266,4110,4194
935,0.5,deepspeed,15,8,28416,4068,4080,4104,4290,4194
936,0.5,deepspeed,16,8,28032,4200,4188,4254,4116,4362
937,0.5,deepspeed,17,8,28170,4290,4062,4386,4422,3822
938,0.5,deepspeed,18,8,28116,4476,4038,4272,4086,4164
939,0.5,deepspeed,19,8,27798,4416,4236,4332,4296,4074
940,0.5,deepspeed,20,8,28092,4290,4212,4080,4380,4098
941,0.5,deepspeed,21,8,28206,4332,4176,4242,4278,3918
942,0.5,deepspeed,22,8,28074,4380,4242,4404,4122,3930
943,0.5,deepspeed,23,8,28650,4296,4020,4248,3906,4032
944,0.5,deepspeed,24,8,28428,4248,4038,4374,3948,4116
945,0.5,deepspeed,25,8,28170,4356,4254,3870,4086,4416
946,0.5,deepspeed,26,8,28842,4122,4284,3870,3996,4038
947,0.5,deepspeed,27,8,28104,4428,4176,4194,4038,4212
948,0.5,deepspeed,28,8,28386,4350,3972,3924,4128,4392
949,0.5,deepspeed,29,8,28326,4134,4002,4128,4164,4398
950,0.5,deepspeed,30,8,28656,3936,4158,3930,4290,4182
951,0.5,deepspeed,31,8,28386,4128,4062,4218,4230,4128
952,0.5,deepspeed,32,8,28698,4386,3978,4194,3906,3990
953,0.5,deepspeed,33,8,28530,4242,3882,3984,4182,4332
954,0.5,deepspeed,34,8,28506,4128,4032,4044,4386,4056
955,0.5,deepspeed,35,8,28494,4236,4212,3882,4212,4116
956,0.5,deepspeed,36,8,28476,4188,4170,4128,4248,3942
957,0.5,deepspeed,37,8,28146,4038,4296,4074,4326,4272
958,0.5,deepspeed,38,8,28374,4140,4074,4116,4362,4086
959,0.5,deepspeed,39,8,28134,4536,4242,3966,4212,4062
960,0.5,deepspeed,0,9,28188,4062,4164,4020,4608,4110
961,0.5,deepspeed,1,9,28050,4194,4392,4104,4038,4374
962,0.5,deepspeed,2,9,28590,3834,4008,4350,4242,4128
963,0.5,deepspeed,3,9,28488,4116,4026,4308,4134,4080
964,0.5,deepspeed,4,9,28404,4050,4236,3954,4260,4248
965,0.5,deepspeed,5,9,28230,4254,4242,4002,4086,4338
966,0.5,deepspeed,6,9,28800,4020,3990,4260,4080,4002
967,0.5,deepspeed,7,9,28374,4212,4140,4044,4362,4020
968,0.5,deepspeed,8,9,28302,4128,4110,4182,4242,4188
969,0.5,deepspeed,9,9,28596,4056,3936,4074,4188,4302
970,0.5,deepspeed,10,9,28716,4332,4026,3924,4146,4008
971,0.5,deepspeed,11,9,28440,4080,4140,4290,3930,4272
972,0.5,deepspeed,12,9,27960,4476,4176,4212,4278,4050
973,0.5,deepspeed,13,9,28572,3984,4254,4194,3984,4164
974,0.5,deepspeed,14,9,28374,4350,4254,3690,4122,4362
975,0.5,deepspeed,15,9,29142,3912,4314,4122,3876,3786
976,0.5,deepspeed,16,9,28494,4176,4062,4242,4218,3960
977,0.5,deepspeed,17,9,28176,4080,4050,4452,4212,4182
978,0.5,deepspeed,18,9,28530,4062,4038,4386,4134,4002
979,0.5,deepspeed,19,9,28506,3792,4044,4428,4200,4182
980,0.5,deepspeed,20,9,28440,4104,4188,4356,4020,4044
981,0.5,deepspeed,21,9,27978,4464,4326,4176,4080,4128
982,0.5,deepspeed,22,9,28230,4182,4224,4308,4314,3894
983,0.5,deepspeed,23,9,28668,4098,4296,4032,3882,4176
984,0.5,deepspeed,24,9,28638,4218,3972,4020,4332,3972
985,0.5,deepspeed,25,9,28026,4218,4290,4278,4128,4212
986,0.5,deepspeed,26,9,28122,4128,4140,4332,4008,4422
987,0.5,deepspeed,27,9,28104,4176,4350,3858,4416,4248
988,0.5,deepspeed,28,9,28002,4038,3978,4266,4428,4440
989,0.5,deepspeed,29,9,27804,4254,4272,4302,4434,4086
990,0.5,deepspeed,30,9,28650,3900,3882,4266,4332,4122
991,0.5,deepspeed,31,9,28488,4134,4158,4224,4122,4026
992,0.5,deepspeed,32,9,28680,4194,3996,3990,3978,4314
993,0.5,deepspeed,33,9,28134,4176,4212,4212,4158,4260
994,0.5,deepspeed,34,9,28524,4152,3882,4248,4200,4146
995,0.5,deepspeed,35,9,28116,4236,3918,4308,4254,4320
996,0.5,deepspeed,36,9,28590,4008,4110,3990,4482,3972
997,0.5,deepspeed,37,9,28560,4122,4128,4050,3714,4578
998,0.5,deepspeed,38,9,27876,4236,4092,4314,4356,4278
999,0.5,deepspeed,39,9,28578,4050,4296,4098,3978,4152
1000,0.5,deepspeed,0,10,28368,4068,4068,4200,4050,4398
1001,0.5,deepspeed,1,10,28362,4182,4206,4296,3912,4194
1002,0.5,deepspeed,2,10,28380,3990,3876,4278,4380,4248
1003,0.5,deepspeed,3,10,28158,4440,3990,3984,4356,4224
1004,0.5,deepspeed,4,10,28350,4326,3954,4224,4362,3936
1005,0.5,deepspeed,5,10,27726,4536,4302,4284,4098,4206
1006,0.5,deepspeed,6,10,28674,4098,4044,4194,4080,4062
1007,0.5,deepspeed,7,10,28332,4170,4092,4188,4284,4086
1008,0.5,deepspeed,8,10,28188,4290,4140,4200,4002,4332
1009,0.5,deepspeed,9,10,28266,4236,4158,4146,4200,4146
1010,0.5,deepspeed,10,10,27948,4272,4278,4068,4272,4314
1011,0.5,deepspeed,11,10,27960,4188,4278,4350,4374,4002
1012,0.5,deepspeed,12,10,28596,4326,4110,4038,4254,3828
1013,0.5,deepspeed,13,10,28494,3990,4050,4200,4314,4104
1014,0.5,deepspeed,14,10,28206,4242,4110,4236,4104,4254
1015,0.5,deepspeed,15,10,28626,4290,3774,4086,4254,4122
1016,0.5,deepspeed,16,10,28548,4290,4110,4248,4104,3852
1017,0.5,deepspeed,17,10,28350,4164,3972,4170,4284,4212
1018,0.5,deepspeed,18,10,28230,4254,4008,4194,4302,4164
1019,0.5,deepspeed,19,10,28260,4104,4374,4218,4116,4080
1020,0.5,deepspeed,20,10,28230,4338,4098,4152,4248,4086
1021,0.5,deepspeed,21,10,28506,4122,4176,4068,4038,4242
1022,0.5,deepspeed,22,10,28242,4242,4152,4188,4236,4092
1023,0.5,deepspeed,23,10,28110,3930,4266,4290,4284,4272
1024,0.5,deepspeed,24,10,28122,4248,4194,4194,4224,4170
1025,0.5,deepspeed,25,10,28692,4074,4080,4254,3948,4104
1026,0.5,deepspeed,26,10,28404,4296,4086,4374,4026,3966
1027,0.5,deepspeed,27,10,28188,4164,4134,4260,4278,4128
1028,0.5,deepspeed,28,10,28344,4062,3996,4356,4278,4116
1029,0.5,deepspeed,29,10,27990,4056,4320,4296,4200,4290
1030,0.5,deepspeed,30,10,28608,4248,4086,4122,4062,4026
1031,0.5,deepspeed,31,10,28074,4062,4188,4296,4482,4050
1032,0.5,deepspeed,32,10,28332,4002,4134,4188,4356,4140
1033,0.5,deepspeed,33,10,27936,4098,4338,4176,4506,4098
1034,0.5,deepspeed,34,10,28260,4284,4008,4254,4176,4170
1035,0.5,deepspeed,35,10,28506,4008,4500,4218,4050,3870
1036,0.5,deepspeed,36,10,28242,4218,4218,4422,3684,4368
1037,0.5,deepspeed,37,10,28338,4020,4308,4116,4020,4350
1038,0.5,deepspeed,38,10,28608,4074,4194,4170,4056,4050
1039,0.5,deepspeed,39,10,28488,4080,4032,4230,4188,4134
1040,0.5,deepspeed,0,11,27984,4200,4386,4338,4194,4050
1041,0.5,deepspeed,1,11,27978,4314,4332,4314,4164,4050
1042,0.5,deepspeed,2,11,28404,4092,4116,4188,3996,4356
1043,0.5,deepspeed,3,11,28686,4140,4146,3918,4068,4194
1044,0.5,deepspeed,4,11,27996,4332,4392,4080,4056,4296
1045,0.5,deepspeed,5,11,28236,4350,4164,4206,4056,4140
1046,0.5,deepspeed,6,11,28368,4440,4230,4122,4170,3822
1047,0.5,deepspeed,7,11,28572,4038,3912,4074,4416,4140
1048,0.5,deepspeed,8,11,28434,4032,4326,4350,4002,4008
1049,0.5,deepspeed,9,11,28380,4248,4200,4218,4014,4092
1050,0.5,deepspeed,10,11,27894,4410,4062,4308,4194,4284
1051,0.5,deepspeed,11,11,28704,4248,4056,4110,4050,3984
1052,0.5,deepspeed,12,11,28128,4536,4242,4164,3810,4272
1053,0.5,deepspeed,13,11,28092,4374,4380,3864,4386,4056
1054,0.5,deepspeed,14,11,28566,4116,4116,4278,4074,4002
1055,0.5,deepspeed,15,11,28314,4650,4200,4050,3996,3942
1056,0.5,deepspeed,16,11,28524,4134,4146,4080,4140,4128
1057,0.5,deepspeed,17,11,28494,4530,4086,4014,4104,3924
1058,0.5,deepspeed,18,11,28086,4374,4254,4140,4398,3900
1059,0.5,deepspeed,19,11,28062,4338,4200,4278,4212,4062
1060,0.5,deepspeed,20,11,28224,4134,3990,4578,4272,3954
1061,0.5,deepspeed,21,11,28086,4020,4056,4116,4350,4524
1062,0.5,deepspeed,22,11,28368,4158,4086,4356,4086,4098
1063,0.5,deepspeed,23,11,27888,4416,4176,4182,4164,4326
1064,0.5,deepspeed,24,11,28188,4506,4158,4068,4020,4212
1065,0.5,deepspeed,25,11,28398,4056,4218,4176,4170,4134
1066,0.5,deepspeed,26,11,28236,4176,4392,4350,4122,3876
1067,0.5,deepspeed,27,11,28158,4134,4524,4164,4200,3972
1068,0.5,deepspeed,28,11,28350,4170,4218,3978,4026,4410
1069,0.5,deepspeed,29,11,28260,4008,4200,4224,4326,4134
1070,0.5,deepspeed,30,11,28050,4068,4362,4500,4116,4056
1071,0.5,deepspeed,31,11,28260,3930,4206,4182,4278,4296
1072,0.5,deepspeed,32,11,28662,4482,4026,4116,3930,3936
1073,0.5,deepspeed,33,11,28794,4218,4206,4044,4014,3876
1074,0.5,deepspeed,34,11,28290,4092,4278,4302,3972,4218
1075,0.5,deepspeed,35,11,28740,4080,3798,4302,3990,4242
1076,0.5,deepspeed,36,11,28326,4026,3960,4266,4392,4182
1077,0.5,deepspeed,37,11,28404,4236,3966,4146,4080,4320
1078,0.5,deepspeed,38,11,28452,4176,4062,4050,4206,4206
1079,0.5,deepspeed,39,11,28344,4260,4650,4206,3774,3918
1080,0.5,drop,0,0,32768,16434,17184,16620,16806,16878
1081,0.5,drop,1,0,32768,16656,17112,16728,16776,16236
1082,0.5,drop,2,0,32768,16386,16926,16536,16668,16344
1083,0.5,drop,3,0,32768,16782,16590,15930,17094,16836
1084,0.5,drop,4,0,32768,16086,16452,16428,16920,16656
1085,0.5,drop,5,0,32768,16512,16794,16554,16674,16104
1086,0.5,drop,6,0,32768,16896,16668,16746,17172,16488
1087,0.5,drop,7,0,32768,16638,16380,16302,16530,16938
1088,0.5,drop,8,0,32768,16602,17064,16272,16842,16710
1089,0.5,drop,9,0,32768,16578,16386,16776,16368,16386
1090,0.5,drop,0,1,32768,16980,15882,16710,16860,17196
1091,0.5,drop,1,1,32768,16650,17094,16152,16488,16746
1092,0.5,drop,2,1,32768,16008,16920,16296,16692,16890
1093,0.5,drop,3,1,32768,16716,17190,16626,16626,16308
1094,0.5,drop,4,1,32768,16914,16386,16716,16572,16728
1095,0.5,drop,5,1,32768,16470,16302,16650,16494,16806
1096,0.5,drop,6,1,32768,16716,16728,16656,17046,16806
1097,0.5,drop,7,1,32768,16944,16308,16596,16782,16536
1098,0.5,drop,8,1,32768,16200,17010,16902,16614,16920
1099,0.5,drop,9,1,32768,16758,16416,16536,17010,16290
1100,0.5,drop,0,2,32768,17196,16458,16338,16428,17172
1101,0.5,drop,1,2,32768,17082,16710,16320,16470,16938
1102,0.5,drop,2,2,32768,16668,16500,16374,16158,16662
1103,0.5,drop,3,2,32768,17100,16734,16860,17196,16830
1104,0.5,drop,4,2,32768,16362,17232,16776,16836,16104
1105,0.5,drop,5,2,32768,16110,16218,16830,16476,16512
1106,0.5,drop,6,2,32768,16854,16026,17016,16662,16626
1107,0.5,drop,7,2,32768,17136,16566,16824,16368,16626
1108,0.5,drop,8,2,32768,17202,16800,16590,17004,16206
1109,0.5,drop,9,2,32768,16908,16632,16584,16800,16536
1110,0.5,drop,0,3,32768,16980,16902,16230,16212,16632
1111,0.5,drop,1,3,32768,16464,16488,16584,16878,16686
1112,0.5,drop,2,3,32768,16488,17046,16320,16086,16902
1113,0.5,drop,3,3,32768,16590,16800,16686,16620,16350
1114,0.5,drop,4,3,32768,16422,17298,16638,16092,16920
1115,0.5,drop,5,3,32768,16494,16866,16986,16488,16980
1116,0.5,drop,6,3,32768,16668,16386,16650,16602,16710
1117,0.5,drop,7,3,32768,16596,16266,16506,16506,16548
1118,0.5,drop,8,3,32768,17202,16758,15990,16722,16728
1119,0.5,drop,9,3,32768,16182,16638,17058,16956,16302
1120,0.5,drop,0,4,32768,16440,17256,16488,16860,16254
1121,0.5,drop,1,4,32768,16890,16578,16554,16464,16482
1122,0.5,drop,2,4,32768,16704,16668,16332,16848,16224
1123,0.5,drop,3,4,32768,16350,16908,16338,16656,16560
1124,0.5,drop,4,4,32768,16290,16734,16140,16554,16446
1125,0.5,drop,5,4,32768,17256,17376,16584,16518,16680
1126,0.5,drop,6,4,32768,16398,16500,16716,16674,16482
1127,0.5,drop,7,4,32768,16260,16518,16440,16680,16878
1128,0.5,drop,8,4,32768,16644,17028,16692,16344,16494
1129,0.5,drop,9,4,32768,16812,16500,16482,16788,16026
1130,0.5,drop,0,5,32768,16878,16638,17220,16302,16680
1131,0.5,drop,1,5,32768,16626,17022,16416,16956,16578
1132,0.5,drop,2,5,32768,16674,16830,16602,16662,16308
1133,0.5,drop,3,5,32768,16710,16440,16536,16242,17010
1134,0.5,drop,4,5,32768,16920,16146,16884,16674,16722
1135,0.5,drop,5,5,32768,16440,16602,15918,17064,17148
1136,0.5,drop,6,5,32768,16470,16290,16398,17028,16326
1137,0.5,drop,7,5,32768,16566,16668,16944,16662,16734
1138,0.5,drop,8,5,32768,17154,16176,17136,16260,16950
1139,0.5,drop,9,5,32768,16758,16104,16836,16752,16710
1140,0.5,drop,0,6,32768,17010,16584,15840,16188,16830
1141,0.5,drop,1,6,32768,16758,16836,17022,16314,16608
1142,0.5,drop,2,6,32768,16914,16554,16980,16494,17136
1143,0.5,drop,3,6,32768,16278,16206,17112,16806,16998
1144,0.5,drop,4,6,32768,17244,16614,16512,16506,16182
1145,0.5,drop,5,6,32768,16572,15948,16614,16848,16806
1146,0.5,drop,6,6,32768,16950,16824,16476,16062,17154
1147,0.5,drop,7,6,32768,16596,16314,16950,16824,16770
1148,0.5,drop,8,6,32768,16716,16728,16320,16344,16248
1149,0.5,drop,9,6,32768,16050,16872,16992,16626,17154
1150,0.5,drop,0,7,32768,16842,16998,16356,16182,16830
1151,0.5,drop,1,7,32768,17664,16452,16680,16416,16692
1152,0.5,drop,2,7,32768,16632,16608,16866,16422,16590
1153,0.5,drop,3,7,32768,16476,17076,16572,16290,16644
1154,0.5,drop,4,7,32768,16620,16158,16836,16512,16074
1155,0.5,drop,5,7,32768,17328,17454,16584,16194,16488
1156,0.5,drop,6,7,32768,16608,16110,16542,16824,16692
1157,0.5,drop,7,7,32768,16674,16632,16344,16860,16524
1158,0.5,drop,8,7,32768,17052,17352,16662,16452,16866
1159,0.5,drop,9,7,32768,16884,16902,16374,16062,16866
1160,0.5,drop,0,8,32768,17034,16332,16602,17154,16422
1161,0.5,drop,1,8,32768,16782,16374,17040,16854,16830
1162,0.5,drop,2,8,32768,16386,16566,16584,16878,16296
1163,0.5,drop,3,8,32768,16890,16962,16602,16152,16950
1164,0.5,drop,4,8,32768,16584,16854,16218,16638,16230
1165,0.5,drop,5,8,32768,16758,16950,16926,16710,16644
1166,0.5,drop,6,8,32768,16920,16740,16020,16626,16896
1167,0.5,drop,7,8,32768,16692,16386,16716,16404,16836
1168,0.5,drop,8,8,32768,16656,16926,16620,17100,16764
1169,0.5,drop,9,8,32768,17022,17010,16002,16800,17262
1170,0.5,drop,0,9,32768,16668,16278,16266,17676,16656
1171,0.5,drop,1,9,32768,16860,16950,16290,16338,17148
1172,0.5,drop,2,9,32768,16326,16248,16554,16494,16434
1173,0.5,drop,3,9,32768,16224,17064,16374,16386,16602
1174,0.5,drop,4,9,32768,17424,16788,16248,16758,16842
1175,0.5,drop,5,9,32768,16812,16848,16476,16704,16962
1176,0.5,drop,6,9,32768,16704,16488,16506,17172,16488
1177,0.5,drop,7,9,32768,16416,17028,16404,16812,17028
1178,0.5,drop,8,9,32768,16704,16578,16518,16248,17064
1179,0.5,drop,9,9,32768,16746,16278,16386,17022,17040
1180,0.5,drop,0,10,32768,16974,16410,16386,16332,17244
1181,0.5,drop,1,10,32768,16590,16842,16722,17148,16776
1182,0.5,drop,2,10,32768,16416,16326,16656,16680,16626
1183,0.5,drop,3,10,32768,16488,16236,16542,17190,17196
1184,0.5,drop,4,10,32768,16908,16020,16758,17184,16542
1185,0.5,drop,5,10,32768,16614,16824,16692,16644,16638
1186,0.5,drop,6,10,32768,16368,16608,17136,16446,16584
1187,0.5,drop,7,10,32768,16746,16068,16704,17184,16728
1188,0.5,drop,8,10,32768,16476,16602,16440,16452,16842
1189,0.5,drop,9,10,32768,16866,16428,16422,16224,16518
1190,0.5,drop,0,11,32768,17448,17028,16878,16632,16326
1191,0.5,drop,1,11,32768,16758,16722,17352,16224,16248
1192,0.5,drop,2,11,32768,16782,16680,16614,16284,16884
1193,0.5,drop,3,11,32768,16224,16800,16320,16794,17100
1194,0.5,drop,4,11,32768,16416,16950,16560,16188,16722
1195,0.5,drop,5,11,32768,16620,17298,16926,16296,16974
1196,0.5,drop,6,11,32768,17244,16602,16326,16722,16440
1197,0.5,drop,7,11,32768,16692,16716,16674,16572,16932
1198,0.5,drop,8,11,32768,16740,17022,16740,16626,16668
1199,0.5,drop,9,11,32768,16476,17124,16416,16542,16638
1200,0.5,even_split,0,0,32904,32844,32808,32748,32676,32628
1201,0.5,even_split,1,0,32922,32868,32820,32742,32658,32598
1202,0.5,even_split,2,0,32910,32868,32796,32742,32676,32616
1203,0.5,even_split,3,0,32928,32856,32796,32742,32682,32604
1204,0.5,even_split,4,0,32898,32844,32790,32742,32694,32640
1205,0.5,even_split,5,0,32922,32868,32796,32724,32670,32628
1206,0.5,even_split,6,0,32910,32832,32796,32772,32706,32592
1207,0.5,even_split,7,0,32910,32844,32790,32748,32700,32616
1208,0.5,even_split,8,0,32940,32874,32784,32718,32670,32622
1209,0.5,even_split,9,0,32922,32856,32796,32736,32688,32610
1210,0.5,even_split,0,1,32934,32844,32808,32736,32670,32616
1211,0.5,even_split,1,1,32928,32856,32796,32730,32682,32616
1212,0.5,even_split,2,1,32928,32868,32796,32718,32670,32628
1213,0.5,even_split,3,1,32910,32868,32790,32742,32670,32628
1214,0.5,even_split,4,1,32934,32850,32802,32718,32676,32628
1215,0.5,even_split,5,1,32886,32832,32820,32772,32694,32604
1216,0.5,even_split,6,1,32922,32844,32796,32724,32682,32640
1217,0.5,even_split,7,1,32904,32844,32820,32754,32664,32622
1218,0.5,even_split,8,1,32916,32868,32826,32730,32664,32604
1219,0.5,even_split,9,1,32934,32856,32802,32736,32658,32622
1220,0.5,even_split,0,2,32910,32832,32772,32748,32694,32652
1221,0.5,even_split,1,2,32904,32868,32796,32748,32670,32622
1222,0.5,even_split,2,2,32910,32862,32802,32742,32676,32616
1223,0.5,even_split,3,2,32910,32850,32808,32730,32688,32622
1224,0.5,even_split,4,2,32916,32856,32778,32730,32700,32628
1225,0.5,even_split,5,2,32904,32850,32814,32748,32688,32604
1226,0.5,even_split,6,2,32934,32850,32796,32736,32676,32616
1227,0.5,even_split,7,2,32898,32862,32796,32730,32694,32628
1228,0.5,even_split,8,2,32898,32868,32796,32766,32676,32604
1229,0.5,even_split,9,2,32922,32880,32820,32706,32664,32616
1230,0.5,even_split,0,3,32904,32868,32802,32730,32682,32622
1231,0.5,even_split,1,3,32910,32856,32778,32736,32688,32640
1232,0.5,even_split,2,3,32928,32862,32802,32730,32682,32604
1233,0.5,even_split,3,3,32946,32856,32778,32718,32670,32640
1234,0.5,even_split,4,3,32898,32856,32802,32754,32670,32628
1235,0.5,even_split,5,3,32922,32874,32790,32724,32682,32616
1236,0.5,even_split,6,3,32928,32862,32778,32736,32676,32628
1237,0.5,even_split,7,3,32916,32856,32796,32742,32688,32610
1238,0.5,even_split,8,3,32916,32868,32802,32736,32664,32622
1239,0.5,even_split,9,3,32934,32874,32778,32718,32682,32622
1240,0.5,even_split,0,4,32922,32844,32802,32742,32670,32628
1241,0.5,even_split,1,4,32910,32874,32826,32724,32670,32604
1242,0.5,even_split,2,4,32940,32868,32808,32730,32670,32592
1243,0.5,even_split,3,4,32928,32826,32784,32736,32688,32646
1244,0.5,even_split,4,4,32940,32868,32802,32736,32658,32604
1245,0.5,even_split,5,4,32922,32868,32802,32742,32664,32610
1246,0.5,even_split,6,4,32904,32850,32796,32748,32682,32628
1247,0.5,even_split,7,4,32898,32856,32796,32748,32688,32622
1248,0.5,even_split,8,4,32934,32844,32766,32730,32688,32646
1249,0.5,even_split,9,4,32940,32862,32808,32718,32652,32628
1250,0.5,even_split,0,5,32910,32868,32784,32730,32682,32634
1251,0.5,even_split,1,5,32928,32856,32796,32766,32664,32598
1252,0.5,even_split,2,5,32886,32850,32802,32760,32682,32628
1253,0.5,even_split,3,5,32922,32844,32790,32742,32682,32628
1254,0.5,even_split,4,5,32928,32874,32784,32724,32688,32610
1255,0.5,even_split,5,5,32898,32844,32808,32760,32694,32604
1256,0.5,even_split,6,5,32916,32862,32820,32736,32670,32604
1257,0.5,even_split,7,5,32934,32856,32796,32724,32670,32628
1258,0.5,even_split,8,5,32916,32856,32802,32748,32676,32610
1259,0.5,even_split,9,5,32898,32856,32796,32748,32694,32616
1260,0.5,even_split,0,6,32904,32868,32802,32742,32682,32610
1261,0.5,even_split,1,6,32904,32862,32826,32760,32670,32586
1262,0.5,even_split,2,6,32928,32850,32772,32736,32682,32640
1263,0.5,even_split,3,6,32910,32856,32808,32748,32676,32610
1264,0.5,even_split,4,6,32928,32856,32790,32724,32676,32634
1265,0.5,even_split,5,6,32904,32862,32814,32748,32676,32604
1266,0.5,even_split,6,6,32928,32844,32778,32730,32700,32628
1267,0.5,even_split,7,6,32910,32868,32808,32754,32664,32604
1268,0.5,even_split,8,6,32910,32862,32790,32730,32682,32634
