,dataset,scheduling_policy,iteration,layer_idx,0,1,2,3,4,5
1263,random,even_split,3,6,32934,32850,32796,32748,32670,32610
1264,random,even_split,4,6,32892,32850,32796,32760,32688,32622
1265,random,even_split,5,6,32940,32844,32778,32718,32694,32634
1266,random,even_split,6,6,32922,32862,32802,32706,32682,32634
1267,random,even_split,7,6,32922,32874,32778,32730,32682,32622
1268,random,even_split,8,6,32910,32844,32784,32760,32694,32616
1269,random,even_split,9,6,32916,32826,32790,32754,32682,32640
1270,random,even_split,0,7,32910,32868,32808,32730,32682,32610
1271,random,even_split,1,7,32916,32838,32790,32748,32700,32616
1272,random,even_split,2,7,32922,32850,32784,32724,32694,32634
1273,random,even_split,3,7,32910,32874,32814,32748,32670,32592
1274,random,even_split,4,7,32898,32856,32808,32766,32670,32610
1275,random,even_split,5,7,32934,32838,32766,32742,32694,32634
1276,random,even_split,6,7,32928,32874,32802,32724,32664,32616
1277,random,even_split,7,7,32916,32856,32790,32736,32682,32628
1278,random,even_split,8,7,32910,32844,32820,32730,32682,32622
1279,random,even_split,9,7,32916,32868,32796,32724,32670,32634
1280,random,even_split,0,8,32928,32862,32802,32724,32670,32622
1281,random,even_split,1,8,32892,32874,32808,32742,32676,32616
1282,random,even_split,2,8,32910,32874,32814,32724,32664,32622
1283,random,even_split,3,8,32934,32844,32766,32730,32688,32646
1284,random,even_split,4,8,32928,32862,32796,32730,32676,32616
1285,random,even_split,5,8,32910,32850,32784,32736,32694,32634
1286,random,even_split,6,8,32922,32850,32796,32736,32670,32634
1287,random,even_split,7,8,32916,32844,32802,32736,32706,32604
1288,random,even_split,8,8,32898,32868,32796,32742,32688,32616
1289,random,even_split,9,8,32916,32832,32790,32742,32700,32628
1290,random,even_split,0,9,32940,32868,32790,32694,32682,32634
1291,random,even_split,1,9,32916,32850,32790,32742,32694,32616
1292,random,even_split,2,9,32922,32838,32784,32736,32700,32628
1293,random,even_split,3,9,32928,32862,32790,32730,32658,32640
1294,random,even_split,4,9,32922,32856,32808,32748,32652,32622
1295,random,even_split,5,9,32892,32856,32796,32748,32700,32616
1296,random,even_split,6,9,32898,32832,32802,32772,32682,32622
1297,random,even_split,7,9,32892,32868,32802,32760,32682,32604
1298,random,even_split,8,9,32910,32850,32790,32748,32688,32622
1299,random,even_split,9,9,32904,32856,32808,32742,32670,32628
1300,random,even_split,0,10,32898,32820,32790,32742,32706,32652
1301,random,even_split,1,10,32910,32856,32790,32736,32694,32622
1302,random,even_split,2,10,32892,32844,32802,32748,32682,32640
1303,random,even_split,3,10,32904,32856,32796,32742,32670,32640
1304,random,even_split,4,10,32910,32856,32784,32754,32682,32622
1305,random,even_split,5,10,32898,32850,32790,32742,32694,32634
1306,random,even_split,6,10,32910,32832,32802,32742,32688,32634
1307,random,even_split,7,10,32892,32838,32808,32748,32688,32634
1308,random,even_split,8,10,32910,32844,32784,32736,32688,32646
1309,random,even_split,9,10,32886,32844,32808,32760,32682,32628
1310,random,even_split,0,11,32892,32838,32796,32748,32700,32634
1311,random,even_split,1,11,32934,32868,32778,32718,32670,32640
1312,random,even_split,2,11,32886,32844,32784,32742,32706,32646
1313,random,even_split,3,11,32916,32868,32778,32718,32694,32634
1314,random,even_split,4,11,32916,32856,32802,32724,32694,32616
1315,random,even_split,5,11,32910,32856,32784,32730,32682,32646
1316,random,even_split,6,11,32910,32832,32790,32760,32694,32622
1317,random,even_split,7,11,32922,32862,32790,32724,32670,32640
1318,random,even_split,8,11,32916,32868,32808,32712,32682,32622
1319,random,even_split,9,11,32892,32850,32802,32742,32700,32622
1320,random,exflow,0,0,16860,14154,10566,15774,21828,19122
1321,random,exflow,1,0,16932,13740,10134,16200,21702,19596
1322,random,exflow,2,0,17472,13920,10218,14568,22200,19926
1323,random,exflow,3,0,16668,13770,9816,15660,22494,19896
1324,random,exflow,4,0,16842,14412,10632,14832,22404,19182
1325,random,exflow,5,0,17220,14460,9966,15540,21564,19554
1326,random,exflow,6,0,17442,13884,9732,15072,22134,20040
1327,random,exflow,7,0,17436,14190,10020,15348,21738,19572
1328,random,exflow,8,0,16830,14238,10458,15288,22404,19086
1329,random,exflow,9,0,16956,13620,10206,16224,21660,19638
1330,random,exflow,10,0,17562,14304,10416,13572,22398,20052
1331,random,exflow,11,0,17040,14124,10122,15804,21708,19506
1332,random,exflow,12,0,16980,13458,10026,16506,22182,19152
1333,random,exflow,13,0,17298,13974,10410,15012,22488,19122
1334,random,exflow,14,0,17268,14166,10530,15204,21888,19248
1335,random,exflow,15,0,16674,13602,10278,16500,22056,19194
1336,random,exflow,16,0,17214,14070,10050,14538,22464,19968
1337,random,exflow,17,0,16866,14250,10224,14964,22398,19602
1338,random,exflow,18,0,16728,14190,10092,15636,22020,19638
1339,random,exflow,19,0,17490,14058,9816,16626,21528,18786
1340,random,exflow,0,1,14520,12906,14586,24132,18624,13536
1341,random,exflow,1,1,14388,12912,14346,23862,18984,13812
1342,random,exflow,2,1,14694,12414,14250,24522,18672,13752
1343,random,exflow,3,1,14352,13176,14316,24234,18396,13830
1344,random,exflow,4,1,14058,13554,14394,24042,18660,13596
1345,random,exflow,5,1,14376,12588,13938,24042,19290,14070
1346,random,exflow,6,1,14220,12756,14388,24924,18300,13716
1347,random,exflow,7,1,14142,13344,14172,24090,18858,13698
1348,random,exflow,8,1,14322,13116,14478,24588,18444,13356
1349,random,exflow,9,1,13758,12792,14478,24558,18738,13980
1350,random,exflow,10,1,14298,13200,14328,24180,18522,13776
1351,random,exflow,11,1,14544,12606,14544,24732,18744,13134
1352,random,exflow,12,1,14358,13182,14790,23928,18426,13620
1353,random,exflow,13,1,13860,12744,14922,24684,19104,12990
1354,random,exflow,14,1,14370,13278,14466,24030,18900,13260
1355,random,exflow,15,1,13968,12750,14892,24300,18606,13788
1356,random,exflow,16,1,14454,13488,14148,24252,18486,13476
1357,random,exflow,17,1,14280,13116,14586,24366,18348,13608
1358,random,exflow,18,1,13770,13416,14112,23688,19254,14064
1359,random,exflow,19,1,14202,13026,14388,24018,18942,13728
1360,random,exflow,0,2,20646,11586,13842,22044,8976,21210
1361,random,exflow,1,2,20166,11244,13878,22374,8892,21750
1362,random,exflow,2,2,20214,11544,13638,21798,8622,22488
1363,random,exflow,3,2,20064,11328,13932,22146,9150,21684
1364,random,exflow,4,2,20460,11988,14046,21252,8388,22170
1365,random,exflow,5,2,20160,11946,14088,22146,8592,21372
1366,random,exflow,6,2,20844,11616,13668,22098,8358,21720
1367,random,exflow,7,2,20148,11502,14130,22230,8844,21450
1368,random,exflow,8,2,19920,11004,14118,22704,8628,21930
1369,random,exflow,9,2,20220,11802,14202,22116,8346,21618
1370,random,exflow,10,2,20466,11964,14208,21138,8970,21558
1371,random,exflow,11,2,20850,11082,13626,22416,8574,21756
1372,random,exflow,12,2,20556,11652,14514,21486,8076,22020
1373,random,exflow,13,2,21090,11592,14184,21852,8670,20916
1374,random,exflow,14,2,20628,11820,13728,21252,8694,22182
1375,random,exflow,15,2,21138,11478,14148,20940,8784,21816
1376,random,exflow,16,2,20790,11862,14112,20700,8604,22236
1377,random,exflow,17,2,20532,11856,13392,22164,8400,21960
1378,random,exflow,18,2,20898,11694,14112,21576,8010,22014
1379,random,exflow,19,2,21132,11934,13362,21702,8916,21258
1380,random,exflow,0,3,17700,16824,10134,15600,21216,16830
1381,random,exflow,1,3,17016,18234,9900,15678,20634,16842
1382,random,exflow,2,3,17880,17016,10440,15618,20172,17178
1383,random,exflow,3,3,17358,17478,10272,15462,20550,17184
1384,random,exflow,4,3,17508,17664,9840,16506,19890,16896
1385,random,exflow,5,3,17694,16650,9846,16242,21012,16860
1386,random,exflow,6,3,16932,17862,10134,15906,20934,16536
1387,random,exflow,7,3,16974,18138,9372,15978,21294,16548
1388,random,exflow,8,3,16740,18156,9894,16368,20268,16878
1389,random,exflow,9,3,17532,17862,9810,16140,19932,17028
1390,random,exflow,10,3,16980,16524,10008,16638,20712,17442
1391,random,exflow,11,3,17226,17232,9606,15888,21018,17334
1392,random,exflow,12,3,17262,18090,9432,15942,20808,16770
1393,random,exflow,13,3,16272,18126,10284,16350,20796,16476
1394,random,exflow,14,3,17598,17502,9876,16254,20340,16734
1395,random,exflow,15,3,16908,17622,9630,15654,21882,16608
1396,random,exflow,16,3,17016,17178,10374,15672,21174,16890
1397,random,exflow,17,3,17826,17106,9384,16650,20760,16578
1398,random,exflow,18,3,17118,17292,9744,15480,21528,17142
1399,random,exflow,19,3,16650,18180,9480,16422,20448,17124
1400,random,exflow,0,4,12630,25716,11304,9024,18936,20694
1401,random,exflow,1,4,13092,25842,12312,9372,18444,19242
1402,random,exflow,2,4,13014,26118,12354,7944,17658,21216
1403,random,exflow,3,4,13860,27276,9324,9060,19098,19686
1404,random,exflow,4,4,12714,26916,10986,9144,18612,19932
1405,random,exflow,5,4,13434,26610,11340,8784,18786,19350
1406,random,exflow,6,4,13488,26634,11748,8952,18792,18690
1407,random,exflow,7,4,13320,25470,11088,9696,18966,19764
1408,random,exflow,8,4,12582,26670,10974,9330,19086,19662
1409,random,exflow,9,4,12954,25800,10476,8670,19554,20850
1410,random,exflow,10,4,13020,25944,11718,8520,19074,20028
1411,random,exflow,11,4,12474,26100,10884,8634,19266,20946
1412,random,exflow,12,4,12984,26562,11400,8760,18072,20526
1413,random,exflow,13,4,13296,25896,11898,9348,18042,19824
1414,random,exflow,14,4,13650,25800,10776,8964,19692,19422
1415,random,exflow,15,4,12924,26448,10410,8802,19962,19758
1416,random,exflow,16,4,13218,25536,11292,9168,19692,19398
1417,random,exflow,17,4,14472,24984,11796,10026,18312,18714
1418,random,exflow,18,4,13536,26064,10956,9048,19530,19170
1419,random,exflow,19,4,13362,25476,11418,9300,19884,18864
1420,random,exflow,0,5,19476,25770,12972,11166,19854,9066
1421,random,exflow,1,5,18654,25506,14004,11430,20766,7944
1422,random,exflow,2,5,18768,27744,13398,10410,18054,9930
1423,random,exflow,3,5,19662,25068,13584,11514,19338,9138
1424,random,exflow,4,5,19626,26436,13860,11076,18906,8400
1425,random,exflow,5,5,20928,27684,12294,10908,18066,8424
1426,random,exflow,6,5,19008,26982,14172,10920,17772,9450
1427,random,exflow,7,5,19026,25170,13236,11100,21372,8400
1428,random,exflow,8,5,19026,27492,12816,11388,19848,7734
1429,random,exflow,9,5,19554,26400,13038,11592,19536,8184
1430,random,exflow,10,5,20598,27192,12870,10440,17412,9792
1431,random,exflow,11,5,21372,27462,13392,10152,17250,8676
1432,random,exflow,12,5,20256,25206,13590,11028,19296,8928
1433,random,exflow,13,5,20016,26094,12678,10806,19236,9474
1434,random,exflow,14,5,19194,23694,14064,11544,21156,8652
1435,random,exflow,15,5,20358,25518,12006,12072,19842,8508
1436,random,exflow,16,5,19986,26868,13008,11694,18126,8622
1437,random,exflow,17,5,18942,24600,13344,11322,20088,10008
1438,random,exflow,18,5,20628,25008,13494,10860,19038,9276
1439,random,exflow,19,5,19746,25188,12786,11700,19584,9300
1440,random,exflow,0,6,19956,22818,10536,17466,7212,20316
1441,random,exflow,1,6,20100,23022,12048,16434,7776,18924
1442,random,exflow,2,6,17316,26376,12462,16530,9066,16554
1443,random,exflow,3,6,19038,25920,11610,16416,8148,17172
1444,random,exflow,4,6,19392,24864,12060,16290,8046,17652
1445,random,exflow,5,6,19602,23550,11388,16716,9570,17478
1446,random,exflow,6,6,18876,24654,11880,17046,7944,17904
1447,random,exflow,7,6,19200,23214,11514,17304,9144,17928
1448,random,exflow,8,6,19260,24276,11598,16026,7548,19596
1449,random,exflow,9,6,19392,24510,10746,16374,8292,18990
1450,random,exflow,10,6,19356,25620,11526,15450,8022,18330
1451,random,exflow,11,6,16896,25662,11142,16398,10014,18192
1452,random,exflow,12,6,18312,23898,12558,16434,9540,17562
1453,random,exflow,13,6,19014,23958,10980,17700,8160,18492
1454,random,exflow,14,6,18384,25350,11586,15810,7704,19470
1455,random,exflow,15,6,18570,22242,11376,16284,9210,20622
1456,random,exflow,16,6,18654,25710,11532,16002,8304,18102
1457,random,exflow,17,6,18330,27102,11628,16038,7698,17508
1458,random,exflow,18,6,18390,24768,11718,16542,8982,17904
1459,random,exflow,19,6,19272,23970,10794,15924,9990,18354
1460,random,exflow,0,7,19140,8934,3858,50190,5946,10236
1461,random,exflow,1,7,18354,9750,4188,49596,5904,10512
1462,random,exflow,2,7,19914,10236,4698,45624,6444,11388
1463,random,exflow,3,7,20784,9618,4380,46140,6996,10386
1464,random,exflow,4,7,19740,9696,3846,46818,6408,11796
1465,random,exflow,5,7,21276,10884,4602,44868,5820,10854
1466,random,exflow,6,7,21390,9306,4782,45336,6882,10608
1467,random,exflow,7,7,19812,9066,4116,49308,5394,10608
1468,random,exflow,8,7,20496,9288,4608,46626,6078,11208
1469,random,exflow,9,7,20514,10686,3924,46008,5748,11424
1470,random,exflow,10,7,20940,10710,4626,44910,6378,10740
1471,random,exflow,11,7,22254,10896,5388,41766,6618,11382
1472,random,exflow,12,7,21396,10656,4812,44532,5538,11370
1473,random,exflow,13,7,17916,9786,4548,48624,7308,10122
1474,random,exflow,14,7,21090,9696,4686,46230,5538,11064
1475,random,exflow,15,7,19878,10518,4050,46950,6330,10578
1476,random,exflow,16,7,20094,10974,4872,45996,5904,10464
1477,random,exflow,17,7,20316,8574,3876,48834,5988,10716
1478,random,exflow,18,7,19518,10248,4218,47604,6288,10428
1479,random,exflow,19,7,21072,10716,4806,44538,5886,11286
1480,random,exflow,0,8,28248,10632,23478,5406,13164,17376
1481,random,exflow,1,8,28566,12426,22956,6252,12342,15762
1482,random,exflow,2,8,27888,12468,23316,7044,11838,15750
1483,random,exflow,3,8,28476,10068,22278,6156,13272,18054
1484,random,exflow,4,8,28140,10980,22242,5544,12852,18546
1485,random,exflow,5,8,28770,10836,23346,5826,13062,16464
1486,random,exflow,6,8,28368,8532,21312,8322,13206,18564
1487,random,exflow,7,8,28494,11826,23826,5676,12150,16332
1488,random,exflow,8,8,28998,10920,23262,4770,14358,15996
1489,random,exflow,9,8,28296,11064,25320,5292,10464,17868
1490,random,exflow,10,8,29904,9276,20916,5766,12546,19896
1491,random,exflow,11,8,26844,11538,21174,6246,13350,19152
1492,random,exflow,12,8,29748,10092,21642,7020,12984,16818
1493,random,exflow,13,8,27342,10542,24816,7656,12084,15864
1494,random,exflow,14,8,27690,11274,23022,5958,12516,17844
1495,random,exflow,15,8,28872,10884,23226,6504,12990,15828
1496,random,exflow,16,8,28182,11454,22902,6402,12132,17232
1497,random,exflow,17,8,31470,8772,23712,5322,12120,16908
1498,random,exflow,18,8,27810,11934,22950,6642,12444,16524
1499,random,exflow,19,8,26958,11520,24966,6486,12330,16044
1500,random,exflow,0,9,8964,17706,39570,1914,25548,4602
1501,random,exflow,1,9,8970,17304,45108,1836,20952,4134
1502,random,exflow,2,9,10974,20334,37968,1722,23184,4122
1503,random,exflow,3,9,9180,14994,47448,2010,19962,4710
1504,random,exflow,4,9,9048,17406,41850,2052,23376,4572
1505,random,exflow,5,9,10998,15540,41418,1680,23718,4950
1506,random,exflow,6,9,8868,17610,41904,1764,22122,6036
1507,random,exflow,7,9,7554,13836,46332,1740,24336,4506
1508,random,exflow,8,9,9606,19284,41466,2898,20046,5004
1509,random,exflow,9,9,7488,13812,46518,2184,24276,4026
1510,random,exflow,10,9,9498,20988,39216,2094,21834,4674
1511,random,exflow,11,9,9084,17580,44388,1740,20574,4938
1512,random,exflow,12,9,9876,18324,42564,2022,20118,5400
1513,random,exflow,13,9,7326,14112,47436,1908,22458,5064
1514,random,exflow,14,9,7932,17694,42804,1926,22632,5316
1515,random,exflow,15,9,7374,16350,45144,1674,23094,4668
1516,random,exflow,16,9,10482,17844,41262,1992,21072,5652
1517,random,exflow,17,9,9000,16434,44562,2322,21324,4662
1518,random,exflow,18,9,8712,16974,45438,2004,20526,4650
1519,random,exflow,19,9,9030,18222,41706,1926,22470,4950
1520,random,exflow,0,10,23820,52140,10584,288,4884,6588
1521,random,exflow,1,10,19686,58944,8820,306,4584,5964
1522,random,exflow,2,10,26922,48438,9228,252,4650,8814
1523,random,exflow,3,10,19836,51162,11274,246,5694,10092
1524,random,exflow,4,10,27924,46014,10140,234,3378,10614
1525,random,exflow,5,10,20136,53250,9960,180,4794,9984
1526,random,exflow,6,10,26892,48456,8580,324,3690,10362
1527,random,exflow,7,10,23718,53232,7422,390,5328,8214
1528,random,exflow,8,10,26886,46476,10698,162,5010,9072
1529,random,exflow,9,10,21900,53298,8802,174,5418,8712
1530,random,exflow,10,10,24114,49848,10602,126,4482,9132
1531,random,exflow,11,10,28152,47172,7794,210,4548,10428
1532,random,exflow,12,10,27504,49470,7884,222,3846,9378
1533,random,exflow,13,10,19524,56916,7674,258,6180,7752
1534,random,exflow,14,10,27030,45942,9378,246,5670,10038
1535,random,exflow,15,10,23454,49602,12084,264,4338,8562
1536,random,exflow,16,10,25062,46950,8160,480,5586,12066
1537,random,exflow,17,10,23472,47778,11394,228,4074,11358
1538,random,exflow,18,10,29616,47622,7896,192,5190,7788
1539,random,exflow,19,10,28494,45888,8400,306,5412,9804
1540,random,exflow,0,11,7686,14202,17082,6966,37638,14730
1541,random,exflow,1,11,8328,16650,15426,11790,30006,16104
1542,random,exflow,2,11,7674,14250,17664,9228,35700,13788
1543,random,exflow,3,11,7236,14616,17712,10560,31752,16428
1544,random,exflow,4,11,6666,14250,22824,10260,31620,12684
1545,random,exflow,5,11,7062,17772,19806,7998,32622,13044
1546,random,exflow,6,11,6534,13134,20466,11526,35388,11256
1547,random,exflow,7,11,5562,14100,21372,9120,33138,15012
1548,random,exflow,8,11,6198,15264,23772,9240,32040,11790
1549,random,exflow,9,11,7206,12876,18402,9846,35436,14538
1550,random,exflow,10,11,7992,15840,20622,7854,33540,12456
1551,random,exflow,11,11,8118,14922,17934,9228,35028,13074
1552,random,exflow,12,11,6894,18402,19686,8850,32484,11988
1553,random,exflow,13,11,8598,10470,22398,9690,29412,17736
1554,random,exflow,14,11,6042,12426,22500,10926,33858,12552
1555,random,exflow,15,11,7182,21060,13512,9282,33930,13338
1556,random,exflow,16,11,5646,14196,19254,13740,32940,12528
1557,random,exflow,17,11,7248,17406,22368,9702,27912,13668
1558,random,exflow,18,11,7056,17118,17730,9420,32616,14364
1559,random,exflow,19,11,6948,15750,24408,11286,27678,12234
1560,random,harmony,0,0,33072,32596,32938,32768,32768,32466
1561,random,harmony,1,0,32192,32598,34014,32768,32768,32268
1562,random,harmony,2,0,33942,32078,32545,32507,32768,32768
1563,random,harmony,3,0,32510,32016,34128,32768,32768,32418
1564,random,harmony,4,0,33666,32200,32438,32768,32768,32768
1565,random,harmony,5,0,32822,32768,32768,32714,32768,32768
1566,random,harmony,6,0,33552,32768,32024,32728,32768,32768
1567,random,harmony,7,0,33210,32692,32662,32708,32768,32568
1568,random,harmony,8,0,32156,32768,33714,32652,32550,32768
1569,random,harmony,9,0,33090,32768,32488,32726,32768,32768
1570,random,harmony,0,1,32768,32388,32768,33148,32768,32768
1571,random,harmony,1,1,32768,32190,32768,33346,32768,32768
1572,random,harmony,2,1,32768,32346,32768,33190,32768,32768
1573,random,harmony,3,1,32768,31980,32768,33556,32768,32768
1574,random,harmony,4,1,32768,32768,32768,32768,32768,32768
1575,random,harmony,5,1,32768,32748,32768,32788,32768,32768
