,router_skew,iteration,layer_idx,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
30,0.0,5,1,0,4200,4256,4048,4496,4320,4168,4352,4256,4304,3944,3944,4280,3848,4264,3792,4104,3888,3888,4048,4072,4256,3960,3968,3920,4128,4392,4080,4048,4240,4352,3904,4056,3960,4232,4152,4016,4192,4016,4232,4208,4304,3800,4048,4136,4280,4232,4408,4136,4096,3984,3856,4144,4256,4224,4096,3824,4248,4224,4176,4152,4216,4120,4272,4168,4232,3984,3992,4272,4064,4176,4232,4104,4112,4240,3872,4024,3984,4392,4064,4304,3912,4008,3936,4088,4200,4032,3984,4144,4232,4480,4280,4184,4288,4136,4192,4096,4152,3952,3888,4152,4000,4152,4096,4224,4192,4088,4040,4120,4000,4080,4392,4280,3992,4208,4128,4024,4072,4224,4352,3976,3944,4008,4056,4416,4152,4328,4176
31,0.0,6,1,0,4064,4232,3832,4232,4216,3880,4144,4368,4400,4144,4160,4152,4056,4008,4256,3928,4136,4400,3832,4184,3960,4216,4112,4512,4336,4248,4056,4200,4160,3944,4408,3976,3952,4016,4336,4256,4216,3936,4104,4296,4072,4272,4296,4208,4168,4192,4240,3824,3888,3984,4280,4136,4256,4224,4200,4112,4184,4160,3952,4032,4416,4216,3920,4056,3936,4008,3848,3912,4384,3992,3944,4216,4240,4016,4312,4488,4216,4128,4184,4208,4288,4072,4400,4032,4248,3896,3728,4296,3920,4328,4016,4480,3888,3896,4304,4064,3968,4112,4504,3984,4240,4080,3960,4104,3912,4176,4248,3688,3928,4376,4344,4120,4152,4120,4256,4256,3968,4096,4152,4104,4400,3944,4104,4032,4072,4000,3848
32,0.0,7,1,0,4256,4144,3944,3912,4120,4032,4032,4048,4112,4160,3952,4160,4256,4360,3936,4144,4280,4096,4232,4224,4024,4136,4208,4368,4272,4144,4032,4224,4136,3944,4320,3800,4400,4160,4256,4008,4080,4104,4144,4072,3992,4272,4024,3944,4168,4544,4176,4200,3992,4128,4168,4216,4024,4376,4120,4032,4176,3976,3904,4104,4144,3976,3832,4312,4248,4040,4136,3864,4112,4096,4048,4312,4200,4088,4312,3736,4080,4016,3896,3976,3992,4144,4024,3960,4264,4072,4096,4056,4232,4112,4072,4184,4048,3976,4504,3912,4048,4288,4128,4360,4272,3984,4440,4144,4152,4192,4432,4208,3976,4224,3896,4184,4280,4144,4192,4368,4360,4040,4216,4184,4112,3960,4032,4272,4560,3872,3928
33,0.0,8,1,0,4032,4360,4064,3936,4432,4016,4008,4200,4568,4008,4008,3712,3768,4192,3968,3960,4112,4312,4088,3912,4352,4224,3768,4136,4328,3976,4416,4032,3984,3864,4520,4280,4112,4224,4240,3784,3856,4136,4016,4040,4312,4744,4408,4080,3944,4136,3928,4400,4376,4000,4072,4040,4352,4096,4304,4312,4336,3976,4088,4232,4016,4152,4128,4280,4248,3952,3968,4128,4336,4224,4240,4064,4152,4136,3960,3904,4088,4248,4288,4040,4384,4000,4160,3904,4008,3872,4304,4032,3984,4416,4432,4192,3696,4240,4064,4416,4080,4080,4016,4296,4136,4152,4480,4264,3744,4120,4112,4344,4120,4488,4048,4016,3848,3968,4176,3928,3976,4112,4080,3992,3984,4216,4384,4104,3880,3984,4424
34,0.0,9,1,0,3888,3776,4544,4080,4200,3952,4032,3864,4064,3928,3848,4352,4304,4280,4200,3904,4344,3816,4248,4192,4120,4472,4456,3968,4176,4200,4304,4256,4072,4344,3960,4232,4184,4232,4128,4176,4184,4352,3968,4088,4264,4168,4024,4448,4216,4272,4240,4328,4296,4048,4216,4024,3984,4256,3800,3840,4168,3872,3920,4072,4048,4288,3760,4224,4336,4048,3960,4208,4352,4064,4304,3496,4280,3904,4160,4216,4200,4184,4088,4120,4176,3872,4024,4032,4496,4344,4136,4016,4328,3816,4264,4128,4120,4352,4032,4136,4152,4400,4024,4248,4224,3888,3704,3992,4200,3920,4152,4152,4336,4208,4000,4344,4280,4200,4072,3928,4192,3952,3936,4056,3992,3976,4152,4224,4440,4104,4184
35,0.0,10,1,0,4496,3912,3976,3928,4408,4160,4376,3984,4136,4256,4248,3968,4248,4064,3768,4128,4528,4056,4232,3840,4216,4104,4304,4192,4128,4184,4096,4056,3736,4304,3656,4384,4176,4120,4096,4520,4344,4248,4096,4080,4328,4168,4112,4136,4056,4168,4096,4208,4080,4056,4120,4128,4128,3968,4016,4128,3856,4088,3984,4344,4104,4000,4064,4368,4272,4016,4256,4112,4008,4248,3976,3888,4456,4344,3904,4304,4208,4336,4072,4312,4152,4208,4216,4240,4088,4384,4136,4144,4064,3672,4016,4200,4048,4144,4160,4288,3992,3968,4032,4496,3968,4336,3920,4136,4280,3808,3984,4352,3888,3952,4136,3776,4144,4256,4192,4104,4128,3904,3808,4288,4224,4184,3856,3984,4232,4600,4032
36,0.0,11,1,0,3888,4080,4120,4280,4264,4056,4136,4112,4272,4112,4088,4184,4104,4216,4320,3848,4144,4104,4056,4272,3984,4248,4104,4200,4056,3896,4072,4504,4056,4184,4136,4208,4016,4176,3768,4176,4160,4224,4416,4040,4248,4128,4144,4232,4120,4160,4128,4128,4040,4424,4296,4104,4184,4000,3944,4192,4240,3888,3856,4072,3968,4160,4256,4496,3936,4104,3968,3912,3936,3944,4136,3984,4216,3944,4312,4208,4336,4144,4232,4424,3960,3952,4112,4256,4056,4096,4048,4240,3984,4080,4024,4160,4032,4280,3952,4112,4144,4312,4312,4088,3856,4536,4000,4168,3928,4120,4128,4128,4264,4120,3928,4016,4184,4464,4032,3984,4280,4184,4160,4112,4264,4112,4088,4280,4048,4344,3936
37,0.0,12,1,0,3856,4104,4176,4112,4072,4400,4352,4264,4144,4208,4152,3880,4168,4232,4272,4112,3848,4168,4200,4264,3832,3968,4352,4144,3920,3976,4248,3992,3728,4416,4184,4504,4096,4264,4144,4392,3888,4048,4224,4368,4008,4040,4024,4152,4024,4440,4248,4440,4240,4456,4024,3864,4184,4384,4104,4000,4112,4080,4096,3832,4064,4304,4200,4136,4112,4512,4232,3992,4024,4264,3912,3696,3912,4096,4288,4240,4352,3936,4368,3912,3880,4440,4504,3792,4096,4224,4232,4104,3784,4112,4232,4264,4144,4304,4288,4080,4368,3944,3880,3936,4016,4176,4352,3760,3992,3912,3808,4512,4104,4200,3832,4360,3944,4320,3920,3680,3776,3904,3920,4128,4400,4384,4592,4000,4144,4352,4216
38,0.0,13,1,0,4024,3936,4248,4376,4128,4064,4096,4112,4224,4168,4168,4120,4504,4176,4144,4184,4112,4448,4232,4296,3992,4368,4040,4056,4112,4152,4376,4072,3976,4064,3984,3960,4152,3920,4176,4120,4024,4440,4048,3912,4072,3976,3920,4184,4136,4136,4200,4088,3832,4024,4216,4608,4288,4128,4056,4432,4136,4312,4288,4088,3960,4440,4176,3784,4000,4456,4040,3944,3824,4000,4048,4144,4296,4016,4120,3904,4064,4056,4112,3960,3984,4224,4080,4120,4032,3848,4048,3976,4144,3856,4312,3792,4200,4104,4256,4064,4024,4400,4336,3936,4104,3960,4472,4120,4264,3864,4008,4096,4288,4152,4312,4112,3872,3928,4040,4424,4120,4160,4320,4320,4240,4400,4088,4288,4232,4096,4104
39,0.0,14,1,0,4488,3960,4336,4248,4216,4432,3904,3984,4352,4128,3920,4608,4008,4112,3840,3784,4160,4056,3936,4096,4256,3960,4496,3888,3936,3600,4208,4256,4416,4176,4128,4160,3992,3984,4192,4712,4336,4264,3928,4184,4184,4264,4096,4448,4080,4368,3952,4216,4312,4352,4176,4192,3808,3840,4064,4312,4272,3784,4440,4040,3736,4360,3912,4328,4120,3800,4112,4136,4120,3920,3784,4088,3880,3936,4120,4424,4000,4184,4224,4096,4328,4152,4032,4120,4248,4104,3904,3904,4376,4504,4392,3976,3904,4344,3992,4432,4168,3992,4184,3904,4344,4120,3816,4416,4032,4072,3968,3984,4088,4416,4088,3880,4440,4264,3920,4176,4280,4032,4104,4208,3920,4072,3896,3992,4136,4312,4232
40,0.0,15,1,0,3824,4288,4216,4224,3968,3928,4144,4296,4232,4032,4240,4056,4064,4248,4152,4072,3928,3976,4160,4104,4208,4088,3960,4008,4104,4216,4136,3856,4288,3928,4464,3816,4000,4120,4080,4280,4176,4024,4048,4016,4536,3896,4216,4320,4232,4264,3824,4112,4144,3840,4488,4280,4088,3968,3696,3872,4176,4312,4000,4400,4120,4392,4120,4192,4280,4024,4104,3832,4104,3752,4304,3984,4496,4072,4496,3736,3856,3752,4240,3920,4000,4336,4320,4040,4464,3856,4264,4008,4624,3840,4488,3872,4088,4048,3968,4152,4056,3944,3992,4056,4072,4024,4184,4048,4296,4432,4240,4288,3984,3840,4352,4424,4280,4424,4256,4384,4312,4048,4176,4088,4016,4256,4240,4288,4128,4144,4240
41,0.0,16,1,0,4320,4128,4048,4104,4184,4104,4168,3904,4040,4152,4152,3888,4216,3928,4208,4368,4224,4040,4360,4176,4096,3864,4088,4408,4216,3976,4120,4336,3704,4176,4096,4160,4080,4128,3896,4216,4096,4048,4352,4000,3768,4432,4336,4048,3960,4008,3832,4416,3952,4360,3928,4296,4144,4048,4288,4224,4008,3936,4104,4360,4152,4056,4232,4304,4248,3816,4224,3888,3800,4136,4064,4232,4232,4288,4360,4072,4344,3904,3736,4256,4040,4336,4264,4008,4160,3952,4464,4184,3640,3712,4096,4008,4312,4176,4200,4232,3904,4336,4008,4112,4368,3768,4208,4120,4280,4080,4392,4352,4240,4216,4328,4104,4384,4072,3640,3952,4184,4088,4496,4152,4160,4152,4240,4248,4000,4120,4240
42,0.0,17,1,0,4400,4424,3840,4080,4272,4104,4136,4200,4400,4144,4144,4256,4400,4224,4112,4104,3992,3912,4192,4240,3976,4368,4392,3968,4120,4144,4064,4072,3960,4224,4096,4080,4016,4016,4072,4096,3872,4352,3984,4424,4216,4528,3984,3928,4112,4120,4152,4056,3944,4056,4440,3984,4096,4136,4096,3888,3744,4320,4224,4392,4136,4160,3960,4304,4104,3992,4048,3952,4104,4136,4200,4096,3792,4192,4304,4208,4056,3840,4432,4208,4120,3872,4512,4104,4160,3984,3904,3872,4152,4376,4264,3840,3928,3952,4168,4040,4368,4248,4088,4024,4336,4200,4032,4344,4280,4064,4088,3960,4176,4192,4272,4192,4040,4224,3824,4152,4040,4120,4040,4152,4464,4000,4432,4184,4176,4088,3728
43,0.0,18,1,0,4424,4104,3840,3928,4376,4096,3952,4112,3992,3920,3632,3992,4168,3920,4088,4120,4280,3848,4264,4144,4472,4136,4360,4400,4056,4360,3912,4048,4040,4080,4824,4112,4272,4176,4096,4032,3984,4264,4048,4104,4112,4184,4216,4096,4176,4216,3968,3952,3984,3840,4200,4512,3864,4056,4072,4080,3992,4328,4272,4232,4048,4216,4000,3968,3896,4064,4360,4184,4168,4208,3912,4096,3960,4344,4176,4256,4112,3904,4528,4520,4256,4072,4032,4120,4080,4264,3912,4312,4176,4104,4272,4208,4096,3856,4000,4192,4000,4096,4128,4136,4168,4024,4168,4008,4088,3864,4064,3984,4168,4184,4576,4168,4208,3928,4264,4264,4248,4200,4432,4072,4056,4016,4256,3888,4320,4096,4016
44,0.0,19,1,0,4160,4072,4256,4304,4320,4312,3880,4368,4304,4304,4016,4152,4120,4000,3928,4368,4168,4240,4000,4064,4080,3928,4104,4000,4160,3896,4304,3992,4040,4016,4080,3832,3816,4344,4392,4152,3976,3960,4096,4104,3880,3936,4272,3984,3984,3872,4296,4072,4016,3992,4320,4096,4144,4264,4136,4216,3880,4048,4048,3960,3840,4232,4016,4160,4248,4048,4312,4448,4144,4032,4080,4296,4056,4064,3904,3928,4112,3600,4448,4000,3976,4184,3880,4296,4304,3968,4080,4416,4208,4536,4136,4312,4512,4440,4352,4072,4528,4192,3968,4328,4240,4032,3952,4264,3808,4024,4328,4256,4144,4072,4256,4400,3880,4192,4240,3896,4296,4024,4368,4032,4216,4040,4032,4080,4160,4248,4128
45,0.0,20,1,0,4216,3976,4360,3968,4352,4016,4304,3928,3776,3840,4304,4080,3936,3976,4216,4072,4224,4264,4208,3728,4152,4336,3808,4096,4048,4000,4288,4248,4200,4248,3848,3888,4296,3936,4024,4080,4024,4240,4064,4216,4200,4040,4080,4040,3984,4448,4168,4184,4168,4088,3976,4096,4168,4176,4152,4016,4256,4136,4016,3760,4296,3784,3872,4488,4448,4328,3968,4152,4016,4512,3936,4344,4288,3904,4032,4336,4200,3888,4152,4144,3872,4464,3984,4144,4280,3888,4136,4000,4136,4312,4112,4040,3992,4264,4184,4344,3840,3752,4136,4248,4200,4304,3960,4040,4112,4112,4200,4120,4112,4072,3968,4384,4336,3832,4216,4608,4416,4136,4416,4232,3872,4320,4064,4152,4256,4264,4432
46,0.0,21,1,0,4184,4016,4216,4200,3984,4440,4064,4072,4440,4192,4216,4040,4184,3904,4016,3944,4360,3912,4296,3848,4056,4328,3952,3936,4160,4104,4352,4136,4000,3976,4128,3960,4280,4088,3824,4288,4256,4072,4616,4192,4208,3976,3856,4288,3784,4648,4120,4016,4040,4152,4120,4120,4096,4024,4136,4152,4088,4328,4200,4184,4136,4536,4240,4328,4192,4472,4504,4288,4056,4192,3920,4216,4016,4112,3896,3984,4072,4240,4112,4392,4072,4168,4272,4200,3920,3856,3992,4096,4224,3640,3856,4144,3960,4200,3816,4040,4152,3936,4336,4024,4056,4512,4088,4248,3968,4184,3920,4128,4224,4112,4144,4056,4272,3984,4376,4408,4040,4304,3816,3976,4496,4080,4248,4032,3816,4168,4056
47,0.0,22,1,0,3912,4016,3856,4208,4296,4216,4064,4016,4176,4136,3912,4224,4368,3472,4248,4184,4232,4112,4384,4016,3896,4520,3992,4176,4184,4008,3888,3800,3992,4216,4040,4048,4352,3600,4112,3984,3936,4144,4056,4320,4656,4248,4200,4048,3648,4168,3928,4448,4440,4192,3960,4488,3992,4112,4088,4184,4008,4392,4280,4504,4248,4088,3944,3720,4368,4008,4296,4272,4216,4120,4152,4296,4048,3896,4312,4016,4288,4080,4248,4504,4256,4248,4192,4112,4008,4120,3912,4240,4184,4176,4224,4088,3960,4336,4128,4336,3904,4104,4160,4272,4200,4168,4048,4040,4144,3976,4096,4296,3992,4112,4080,3976,4352,3872,3936,4200,4016,4064,4152,4360,4064,4128,4112,4168,4016,4280,4064
48,0.0,23,1,0,3912,4080,4152,4208,4624,4008,4192,4592,4304,4056,4112,4664,3984,4136,4144,4088,3992,4336,4048,4136,4144,4088,4144,4016,3896,3872,4240,3984,4216,4008,4424,4216,4008,4152,3888,4304,4136,4104,4152,4264,4152,4032,4448,3976,4008,4200,4216,4256,4136,4024,4456,3952,4096,3680,3832,4040,3960,4472,4112,4176,4392,4008,3920,4336,3888,4080,4232,4400,4272,4048,4048,3976,4472,4144,3960,4160,4096,4536,4440,4056,4040,4192,4264,3888,4432,4144,3904,4056,4208,4072,4072,3816,4304,4152,3968,4008,4192,4128,4104,3912,4208,3784,3976,4168,4040,4032,3984,4408,4032,3960,4304,4080,4424,4008,4336,4216,4040,4320,4056,4024,3952,3808,3856,4120,4176,4288,4120
49,0.0,24,1,0,4432,4200,3600,4320,3808,4072,3888,4184,4192,4088,4096,4160,4040,4312,4000,4208,4224,4208,4128,4472,4296,4024,4192,4048,4040,3856,4104,4144,4216,4200,4008,4184,4096,3976,4112,4248,4264,4200,4560,4064,4456,4296,4208,3992,4472,3928,4304,4320,4176,4312,4160,4168,4200,4080,4016,4232,4112,4184,4208,4264,4088,3904,4032,4224,3824,4392,4304,3808,4328,3896,4312,4072,3968,3992,4360,4096,4088,4320,4336,4096,3936,4200,4056,3976,4136,4248,3880,4488,4016,4032,4064,4032,3864,3696,4216,4328,4128,4120,4048,4328,4104,4072,4048,4136,4000,4064,4080,3944,4112,3840,4240,4360,4216,4136,3800,4160,3872,4576,4064,3880,3912,4192,4088,4104,4256,4312,3936
50,0.0,0,2,0,4408,3720,4384,4160,3928,4008,4352,4144,4056,3984,4232,4088,4552,3856,4256,4080,4416,4296,4136,3816,3968,4184,3736,3856,3992,4248,4288,4024,4192,3992,3984,4160,4056,4008,4160,4200,4352,3872,4128,4040,3912,4072,4032,3920,4352,3824,4376,4192,4040,4200,4120,4176,4456,3976,4096,4120,4448,3624,4200,4664,4240,4288,4208,4176,4088,4008,4144,3968,4168,4160,4040,4000,3736,4072,3984,4152,3984,4112,4344,3800,4208,3928,4128,4120,4736,4288,4088,3944,4368,3976,4088,3968,4192,4048,4096,4112,4448,4352,4152,4256,3968,4464,4128,4320,4240,3904,4128,3592,4496,4088,3896,3784,4272,4136,4328,4504,4512,3992,4168,4016,4256,4288,4216,4032,4264,4104,3912
51,0.0,1,2,0,4512,4056,3960,4016,4136,4144,4200,3792,4192,4096,4040,3968,4216,3936,3792,4360,4360,4136,4056,4152,3968,3976,4016,4064,4136,4136,4440,4016,3944,4032,4488,4160,4184,4216,4328,4136,4072,4280,3912,4112,4200,4216,4048,3984,4104,4072,4224,4184,4208,4136,4496,4168,3816,3960,4120,3984,4208,4072,4096,3984,4024,4088,4144,4328,4216,4008,3952,4216,4128,3992,4288,3472,4264,4392,4072,4240,4176,4320,3960,4016,4232,3992,4032,4328,4288,4552,4344,4224,3968,3808,4312,4384,3960,4080,4040,4384,3952,4232,4136,4208,4088,4056,4424,4384,4200,4224,4360,3752,4328,3888,4336,4112,4096,4304,3880,3832,3928,4336,4096,3936,4368,4240,4008,4096,4200,3992,4056
52,0.0,2,2,0,4568,4048,4144,4392,3992,4232,3984,3648,3944,4184,4328,3952,4112,4368,4072,3712,4440,4184,4416,4088,4176,4472,4176,4344,4008,4192,4280,4424,4080,4512,3728,4088,3752,4312,4168,4056,4088,4128,4304,3896,4128,4256,4032,4408,4160,4184,4104,4248,4296,4136,4088,4040,4184,3928,4000,4232,3768,4184,4432,4352,4176,3960,4064,4112,4256,4080,3976,4064,4240,3776,3824,3984,3912,3952,4112,4112,4200,4088,4056,4296,3992,4280,3768,4032,4280,3952,4008,4040,4120,4264,4168,4208,4352,4120,4352,3848,4144,4128,4320,4312,4400,4040,3808,3984,4208,4328,4088,3864,4128,3960,3944,4000,3992,4120,4456,4192,4120,4056,4176,4104,4312,3832,4256,4000,4472,4064,4304
53,0.0,3,2,0,4112,4120,3944,4224,4080,4320,4064,4216,3928,4176,4328,4192,4048,3888,4232,4312,4136,4160,4344,3896,4216,4056,3976,4056,3848,3872,3880,4104,4240,4352,4160,4320,4352,4472,4184,3912,4216,4352,4088,3840,4328,4160,3976,4136,4048,4160,4120,4040,4384,4312,4384,3920,4488,3800,4456,4416,4080,4224,4368,4016,3856,4048,4248,3984,4112,3896,3896,3856,4168,3984,3992,4096,3960,4064,4464,4080,4048,4264,4000,4352,4088,4280,4072,4320,3984,4096,3944,3888,4264,4064,4048,4192,4216,4376,4312,4112,4112,4112,4168,4080,4264,4120,4064,4000,4184,3976,4120,4568,4080,3992,4296,3856,4216,3896,3816,4312,4056,4136,3912,4160,3904,4136,4400,4080,4368,4056,4192
54,0.0,4,2,0,4112,4008,4032,4000,4128,4304,4024,4616,4184,4136,4048,4176,3840,4336,4376,4144,4240,4432,4176,3960,4192,3776,4512,4120,4224,3920,3752,3624,4312,3896,4368,3936,4368,4368,4136,4112,3584,3872,3896,4176,4168,4344,4032,4216,4168,4312,4264,4064,4344,4016,4512,4184,4296,3904,4224,4256,4016,4264,4032,4176,3864,4224,4520,3712,3992,4128,4112,4264,4320,4128,4176,4016,3672,4496,4168,4320,4432,4048,4304,4120,3960,4392,4224,4096,4120,4256,4016,4456,4080,4400,4432,3912,4112,4088,3704,3888,4304,4064,3928,3920,4128,4112,3920,4072,4080,3904,3976,4176,4384,3888,4144,4160,4576,3688,3888,4104,4400,4296,4104,3864,4088,4096,3992,4280,3984,4056,4352
55,0.0,5,2,0,3968,4352,4176,3800,4072,4368,4352,4176,4112,4152,4048,4192,4032,4144,4304,4096,4232,3968,4144,4064,4008,4248,4112,4640,3728,3880,4016,4200,4168,4176,4064,4000,4048,4080,3872,4208,4240,4352,3824,4176,4040,4248,4208,4112,4360,4320,3968,4184,4056,4240,3968,4040,3920,3960,4256,4024,4136,4024,4096,4328,4256,4224,3992,4456,3896,4392,3800,3944,4248,4024,3992,4072,3928,3952,3984,4056,4408,4088,4560,4216,4528,4216,4136,4408,3928,4120,4552,4408,4144,4112,3960,4088,4040,4080,4184,4144,4120,4160,4152,4232,4048,3952,4080,4312,3728,4192,3904,4168,4392,4072,3920,4016,4376,3960,3832,3920,3840,3944,4080,3960,4488,4480,4432,4616,3904,4032,4160
56,0.0,6,2,0,4144,3816,4128,4408,3960,4064,4232,3992,4280,4440,3864,3944,4568,4008,4216,4304,4088,4192,3824,4112,4008,3992,4536,3936,4120,4224,4440,4160,4056,4208,4048,4248,4056,4120,3808,4032,4344,3888,4272,4240,4216,4200,3856,4136,3896,4288,3744,4248,4200,4264,4192,4464,4128,3824,3944,3880,4192,3904,4000,3928,4136,4320,4272,4016,4160,3928,4216,4328,4008,4200,4480,4072,3848,4184,4416,4280,4200,4160,3952,4096,4040,3832,4104,4304,4128,4000,4048,4224,4208,4096,4440,4296,4312,4016,4312,4336,3520,4072,4160,4248,4072,4144,4280,3936,4160,4176,3952,4608,4168,4384,4528,4088,4208,3960,3928,3856,4064,4024,4224,4104,4240,4208,4056,4136,3696,4304,3992
57,0.0,7,2,0,4168,4208,4352,3952,3912,4344,4360,4256,3832,4168,3936,3976,4264,4000,4016,4304,4312,4384,4088,3872,4112,4072,4208,4320,4336,4328,4072,4112,3840,4256,4192,4136,3824,4176,4472,4152,4224,4160,4168,4040,4160,4144,4168,4168,4080,3904,4048,3824,4240,4312,4296,3952,4104,4312,4192,3848,4280,4136,4400,4392,4120,4176,4112,3872,4168,4240,4160,4064,3736,4104,3912,4064,4080,4176,3968,4080,4272,4272,4064,3920,4288,4112,4344,4248,4248,4288,4192,4256,4064,3944,4088,4288,4040,4104,4240,4032,4168,3808,4160,4256,4064,4168,4392,3912,4104,4104,4000,4128,4176,3768,4376,3784,3856,4256,4264,4368,4224,3920,4040,4096,4096,4240,4008,4224,4016,3968,4144
58,0.0,8,2,0,4336,4184,4336,4192,4200,4232,4096,4496,4016,4152,4248,3680,4080,4320,3968,4280,4424,4040,3992,4384,3712,4128,4432,4120,4160,3832,3880,4408,3992,3928,3888,3992,4384,4032,4216,3976,4008,3880,4304,4048,4552,4072,4192,3752,3776,4232,4024,4448,4280,4200,4288,4072,3776,4192,4328,4328,4112,4288,4320,4520,3856,4296,4120,3992,3968,4136,4120,4080,4192,4432,3928,4240,4128,4344,4160,4136,4160,4280,4400,4056,4440,4248,3680,4328,4352,4144,4328,3896,3928,3744,4232,4208,4248,4056,4104,4088,3736,3640,4104,4016,4280,4104,4192,4424,4368,4160,3904,3976,4264,4168,3920,4216,4112,4176,3968,4032,3904,3984,4184,4152,3808,4160,4424,3960,4008,4024,4144
59,0.0,9,2,0,4144,3896,3808,4232,3960,4000,3848,4288,4288,4152,4264,4168,4384,4376,4104,4168,4008,4200,3808,4168,4136,4296,4072,4456,4024,3968,4160,4112,4200,4128,4024,4072,4112,4064,4176,4120,4016,4072,4056,3872,3888,3784,3936,4160,4448,3816,4048,4032,4272,4152,3808,4016,4032,4032,3896,4080,4048,4528,3944,3840,4208,4016,3856,3808,4120,3840,4120,4104,4256,4200,4352,4216,4200,4256,4056,4216,4208,3992,4384,4064,4216,4520,4240,4528,4160,4200,4360,4256,4040,4280,4008,4456,4064,3944,4272,4224,4112,4040,3976,4120,4088,4272,4224,3904,4112,4000,4248,4216,4320,4360,3944,4376,4120,4304,4184,4424,4088,4176,4088,4160,4096,4312,4064,3904,4472,4248,3936
60,0.0,10,2,0,3888,3912,4224,4208,4120,4104,4192,4192,3912,4536,4256,4312,4088,4128,4072,4168,4096,3920,4272,4112,4016,4272,4176,4176,4248,4416,4272,4256,4296,4216,4104,4160,4160,4528,3960,4472,4072,3824,3992,4216,3976,4000,4128,4392,4184,4344,4392,4080,4096,3896,4352,4160,4456,4168,4232,3528,4160,4048,4104,3952,4088,4096,3840,3808,4336,4208,4240,4336,3920,4240,4408,3984,4424,4096,3896,4088,4064,4104,4184,4080,3808,4328,4280,4104,4216,4296,4288,4032,4080,4312,4192,3800,4208,4176,4224,3920,4320,3824,4184,4080,4040,3696,3928,3912,4272,4064,4208,4056,4152,4264,4064,3904,3976,3888,3896,4112,3880,4280,4176,4096,4176,4256,4288,4040,4064,4256,4040
61,0.0,11,2,0,3936,4192,4112,3984,4016,4136,4088,4336,4080,4256,4008,3968,4224,4072,4128,4000,4320,4136,4192,4176,4552,4096,4240,4168,4072,3968,4232,3944,4360,4072,4176,4120,4216,4128,4208,4200,4176,4152,3912,3856,3768,4128,4064,4328,4328,4368,4064,4176,4288,4120,3872,4088,4376,4264,4304,4408,3880,3952,4288,4208,3944,4048,4024,3872,4488,4184,4016,4168,4296,4136,4056,4272,4248,4112,4080,3944,4216,4168,3968,3864,4256,4408,4048,4184,3920,4120,4192,4216,4280,4072,3936,4288,4296,3944,4320,4376,4120,4016,4048,4128,4256,3968,4168,3992,3760,4104,3984,4152,4160,4312,4128,4296,4264,3960,4176,4320,3824,4200,4184,3880,4136,4272,4024,4280,4016,3800,3920
62,0.0,12,2,0,4272,4200,4296,4304,4336,4176,4248,4088,3944,3936,3824,3992,4424,4208,4112,4024,3936,4328,4288,4064,3944,4320,3984,4192,4240,4200,4568,3864,4200,4536,4272,4064,4152,4144,4024,3896,4456,4224,3888,4168,4352,4344,4272,3984,4008,4272,4056,4080,3888,4184,3944,4200,4152,4216,3880,4336,4176,4072,3920,3952,4024,3864,4168,4168,4112,4392,4056,4088,3712,4080,4024,4120,3984,4312,3912,3600,4184,4216,4240,4032,4224,4112,4096,4088,4064,4488,4184,4104,3992,4448,3824,3864,4016,4128,3736,3984,4192,4016,4184,4104,4216,4232,4096,4168,4336,4224,3880,4160,3896,3920,3944,4344,4368,3984,4192,4160,4152,4456,3912,4368,4280,4248,4216,4192,4400,4064,4120
63,0.0,13,2,0,4112,3800,4104,3984,4136,4416,4200,4024,3864,4384,3944,4424,4120,4424,4160,4008,4320,3928,4272,4240,4184,3928,4112,4288,3880,3920,4472,4312,3944,3872,4048,3968,4264,4192,3592,4120,4232,4152,4264,4320,4240,3912,4032,4192,3944,4472,4032,4240,4288,4384,4216,4384,4536,4480,4376,4008,4104,3968,4152,4152,4504,4336,4208,4256,4208,4352,4008,4384,4320,4136,4048,4072,4008,4200,4368,3968,3688,3984,3592,4120,4280,4136,4024,3936,3696,4272,4032,4080,3880,4184,3952,4232,4016,4200,4024,4096,4296,4032,3832,4464,4224,4256,4216,4144,3992,4344,4016,4032,3984,4008,4400,4368,4232,3696,3720,4544,4088,3912,3912,3856,3864,4336,4008,4224,4040,4032,4376
